sex,edyrs,usmarl,usdurl,usdocl,reltrip,paistrip,sport,social,age,minors,land,property,business,METROCAT,usunemp,inus,sons,daus,hrwage_adj_2019,pre_irca,irca,iirira,pais_pre_irca,pais_irca,pais_iirira
1.0,8.0,1.0,18.0,8.0,1.0,1.0,2.0,2.0,25.0,1.0,0.0,0.0,0.0,2.0,0.042,0.0,1.0,0.0,9.20733493397359,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,1.0,18.0,1.0,1.0,1.0,2.0,2.0,68.0,0.0,0.0,1.0,0.0,2.0,0.04,1.0,0.0,0.0,10.392560975609758,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,44.0,1.0,1.0,1.0,2.0,2.0,37.0,2.0,0.0,1.0,0.0,2.0,0.045,1.0,2.0,1.0,9.410687116564418,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,60.0,8.0,1.0,1.0,2.0,2.0,34.0,4.0,0.0,1.0,0.0,2.0,0.047,0.0,4.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,72.0,8.0,1.0,2.0,1.0,2.0,32.0,2.0,0.0,0.0,0.0,4.0,0.058,1.0,2.0,1.0,14.21106170094497,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,36.0,8.0,1.0,2.0,2.0,2.0,37.0,1.0,0.0,1.0,0.0,4.0,0.049,0.0,0.0,1.0,7.964392523364486,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,36.0,8.0,1.0,2.0,2.0,2.0,34.0,2.0,0.0,0.0,0.0,4.0,0.061,0.0,1.0,1.0,8.625404858299596,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,2.0,12.0,8.0,1.0,2.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.072,0.0,1.0,1.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,24.0,8.0,1.0,2.0,1.0,2.0,18.0,1.0,0.0,0.0,0.0,4.0,0.054,1.0,1.0,1.0,16.294263862332695,0.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,54.0,8.0,1.0,1.0,2.0,2.0,28.0,3.0,0.0,1.0,0.0,2.0,0.06,0.0,3.0,0.0,15.283842391304349,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,60.0,1.0,1.0,1.0,2.0,2.0,54.0,2.0,0.0,1.0,2.0,3.0,0.096,0.0,1.0,0.0,9.660772476093518,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,25.0,3.0,0.0,0.0,0.0,3.0,0.076,0.0,4.0,3.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,36.0,8.0,1.0,1.0,2.0,2.0,41.0,8.0,0.0,0.0,0.0,1.0,0.076,0.0,0.0,9.0,11.843323183569808,1.0,0.0,0.0,1.0,0.0,0.0
1.0,9.0,2.0,24.0,8.0,1.0,2.0,2.0,2.0,29.0,1.0,0.0,0.0,0.0,3.0,0.053,0.0,4.0,2.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,7.0,8.0,2.0,1.0,2.0,2.0,37.0,4.0,0.0,0.0,0.0,3.0,0.055,0.0,3.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,12.0,1.0,36.0,8.0,2.0,1.0,2.0,2.0,33.0,2.0,0.0,1.0,0.0,2.0,0.096,0.0,2.0,0.0,9.08638950544814,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,108.0,1.0,1.0,1.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,2.0,0.056,0.0,1.0,1.0,17.604537107880645,0.0,1.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,40.0,1.0,0.0,1.0,0.0,4.0,0.049,0.0,0.0,1.0,11.843323183569808,0.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,31.0,1.0,0.0,1.0,0.0,2.0,0.042,0.0,0.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,12.0,8.0,1.0,1.0,2.0,2.0,24.0,2.0,0.0,1.0,0.0,2.0,0.045,0.0,1.0,1.0,9.410687116564418,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,6.0,8.0,1.0,1.0,2.0,2.0,29.0,3.0,0.0,1.0,0.0,3.0,0.042,0.0,2.0,1.0,22.251059423769508,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,11.0,4.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,1.0,0.0,1.0,0.04,0.0,0.0,2.0,10.392560975609758,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,2.0,96.0,8.0,1.0,1.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,2.0,0.0,14.312086656441718,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,2.0,114.0,8.0,1.0,1.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,2.0,0.061,0.0,1.0,2.0,11.843323183569808,0.0,1.0,0.0,0.0,1.0,0.0
1.0,3.0,1.0,10.0,1.0,2.0,1.0,2.0,2.0,42.0,4.0,0.0,1.0,0.0,2.0,0.042,0.0,2.0,3.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,8.0,1.0,120.0,8.0,1.0,2.0,2.0,1.0,38.0,1.0,0.0,0.0,0.0,3.0,0.045,1.0,1.0,0.0,10.979134969325154,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,72.0,8.0,1.0,1.0,2.0,2.0,30.0,2.0,1.0,1.0,1.0,2.0,0.055,0.0,0.0,4.0,11.503888300688194,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,216.0,8.0,1.0,1.0,2.0,2.0,24.0,4.0,0.0,0.0,0.0,3.0,0.049,0.0,0.0,1.0,14.825470360824744,1.0,0.0,0.0,1.0,0.0,0.0
1.0,13.0,2.0,270.0,6.0,1.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0,0.076,0.0,2.0,0.0,90.00026402640263,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,12.0,8.0,2.0,2.0,2.0,2.0,27.0,2.0,0.0,0.0,0.0,3.0,0.06,0.0,1.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,12.0,4.0,1.0,2.0,2.0,2.0,38.0,5.0,1.0,1.0,0.0,1.0,0.059,1.0,0.0,0.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,144.0,4.0,1.0,1.0,2.0,2.0,24.0,1.0,0.0,1.0,0.0,2.0,0.056,0.0,1.0,0.0,23.47271614384086,0.0,1.0,0.0,0.0,0.0,0.0
1.0,12.0,1.0,48.0,5.0,1.0,2.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,4.0,0.058,0.0,0.0,1.0,9.94774319066148,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,150.0,1.0,1.0,1.0,2.0,2.0,34.0,3.0,0.0,0.0,0.0,2.0,0.055,0.0,2.0,1.0,12.96654268808115,0.0,1.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,36.0,5.0,0.0,1.0,0.0,3.0,0.042,0.0,1.0,4.0,5.370945378151261,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,40.0,2.0,1.0,1.0,0.0,2.0,0.04,0.0,2.0,0.0,7.423257839721256,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,5.0,8.0,1.0,1.0,2.0,2.0,48.0,6.0,0.0,1.0,0.0,3.0,0.047,0.0,4.0,1.0,2.887148503670243,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,144.0,1.0,1.0,1.0,1.0,2.0,47.0,3.0,0.0,0.0,0.0,3.0,0.053,0.0,0.0,1.0,16.494,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,2.0,342.0,8.0,1.0,2.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,4.0,0.055,0.0,2.0,2.0,8.6443617920541,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,36.0,4.0,1.0,1.0,2.0,2.0,46.0,2.0,1.0,0.0,0.0,3.0,0.054,0.0,1.0,0.0,11.843323183569808,0.0,1.0,0.0,0.0,1.0,0.0
1.0,3.0,1.0,7.0,8.0,1.0,1.0,2.0,2.0,41.0,2.0,1.0,1.0,2.0,4.0,0.047,0.0,1.0,1.0,14.435742518351216,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,1.0,36.0,8.0,2.0,1.0,2.0,2.0,33.0,2.0,0.0,1.0,0.0,4.0,0.046,0.0,2.0,0.0,7.608839285714286,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,24.0,8.0,2.0,2.0,2.0,2.0,19.0,0.0,0.0,0.0,1.0,2.0,0.085,0.0,1.0,1.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,1.0,6.0,8.0,1.0,1.0,2.0,1.0,46.0,1.0,0.0,1.0,0.0,3.0,0.055,0.0,2.0,3.0,12029.006966649022,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,6.0,5.0,1.0,1.0,2.0,2.0,39.0,1.0,1.0,1.0,1.0,4.0,0.04,0.0,0.0,2.0,11.877212543554007,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,24.0,8.0,1.0,1.0,2.0,1.0,39.0,2.0,0.0,1.0,0.0,3.0,0.042,0.0,0.0,1.0,13.04372448979592,0.0,0.0,1.0,0.0,0.0,0.0
1.0,4.0,1.0,21.0,8.0,1.0,1.0,2.0,2.0,28.0,1.0,0.0,1.0,0.0,4.0,0.055,0.0,0.0,1.0,9.473790365272633,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,36.0,8.0,1.0,2.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,4.0,0.053,0.0,0.0,2.0,16.494,0.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,9.0,8.0,1.0,1.0,2.0,2.0,58.0,1.0,1.0,1.0,0.0,3.0,0.046,0.0,1.0,2.0,22.826517857142857,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,2.0,462.0,8.0,1.0,1.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,68.61959355828222,1.0,0.0,0.0,1.0,0.0,0.0
1.0,2.0,1.0,534.0,8.0,1.0,2.0,2.0,2.0,30.0,2.0,0.0,0.0,0.0,3.0,0.056,0.0,2.0,2.0,10.091723684210526,1.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,6.0,8.0,1.0,1.0,2.0,1.0,29.0,3.0,0.0,1.0,0.0,3.0,0.058,0.0,2.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,12.0,2.0,72.0,8.0,2.0,1.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.056,0.0,1.0,3.0,46090.86036511157,1.0,0.0,0.0,1.0,0.0,0.0
1.0,9.0,1.0,36.0,8.0,1.0,2.0,2.0,2.0,28.0,1.0,0.0,1.0,0.0,3.0,0.046,0.0,2.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,36.0,3.0,0.0,2.0,0.0,2.0,0.042,0.0,3.0,0.0,13.197180072028813,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,5.0,8.0,1.0,1.0,2.0,2.0,22.0,1.0,0.0,0.0,0.0,3.0,0.04,0.0,1.0,0.0,9.279072299651569,0.0,0.0,1.0,0.0,0.0,0.0
1.0,14.0,1.0,10.0,8.0,2.0,1.0,2.0,2.0,36.0,1.0,0.0,0.0,0.0,3.0,0.047,0.0,1.0,0.0,10.105019762845853,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,12.0,8.0,2.0,1.0,2.0,1.0,28.0,6.0,0.0,0.0,0.0,2.0,0.077,0.0,0.0,0.0,11.843323183569808,1.0,0.0,0.0,1.0,0.0,0.0
1.0,3.0,1.0,30.0,8.0,1.0,1.0,2.0,2.0,35.0,2.0,0.0,1.0,0.0,2.0,0.045,0.0,1.0,2.0,10.979134969325154,0.0,0.0,1.0,0.0,0.0,0.0
1.0,17.0,2.0,330.0,8.0,2.0,2.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,2.0,0.077,0.0,1.0,1.0,40.43783831282953,1.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,1.0,7.0,4.0,1.0,1.0,2.0,2.0,36.0,4.0,0.0,1.0,0.0,3.0,0.058,0.0,2.0,2.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,4.0,8.0,1.0,2.0,2.0,2.0,42.0,5.0,0.0,1.0,0.0,2.0,0.077,0.0,2.0,0.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,18.0,8.0,1.0,2.0,2.0,2.0,31.0,2.0,1.0,1.0,0.0,3.0,0.06,0.0,0.0,2.0,13.894402173913043,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,240.0,1.0,2.0,1.0,2.0,2.0,57.0,1.0,0.0,1.0,0.0,2.0,0.056,0.0,0.0,0.0,15.64847742922724,0.0,1.0,0.0,0.0,1.0,0.0
1.0,9.0,2.0,48.0,8.0,2.0,2.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,2.0,0.046,0.0,1.0,1.0,16.02927048065515,0.0,0.0,1.0,0.0,0.0,0.0
1.0,10.0,1.0,6.0,3.0,1.0,1.0,2.0,2.0,28.0,1.0,0.0,2.0,0.0,3.0,0.055,0.0,1.0,0.0,17.594182106934888,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,2.0,24.0,8.0,1.0,1.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,3.0,0.051,0.0,0.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,5.0,2.0,72.0,8.0,1.0,1.0,2.0,2.0,22.0,0.0,0.0,1.0,0.0,2.0,0.051,0.0,0.0,1.0,10.472380952380952,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,36.0,8.0,1.0,2.0,2.0,2.0,29.0,2.0,0.0,1.0,0.0,1.0,0.051,0.0,2.0,1.0,18.326666666666668,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,39.0,2.0,1.0,0.0,3.0,4.0,0.058,0.0,1.0,1.0,6.394977765425236,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,54.0,4.0,1.0,1.0,2.0,2.0,37.0,4.0,0.0,1.0,0.0,3.0,0.045,0.0,1.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,2.0,7.0,4.0,2.0,2.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0,0.053,0.0,0.0,2.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,26.0,2.0,0.0,1.0,0.0,2.0,0.056,0.0,2.0,3.0,6.8462088752869175,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,2.0,24.0,8.0,1.0,1.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,3.0,0.072,0.0,2.0,0.0,13.06796933085502,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,37.0,2.0,0.0,1.0,0.0,3.0,0.096,0.0,0.0,2.0,9.379498844333565,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,11.0,8.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,1.0,3.0,0.049,0.0,1.0,2.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,1.0,12.0,8.0,2.0,1.0,2.0,2.0,22.0,1.0,0.0,1.0,0.0,3.0,0.096,0.0,1.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,6.0,8.0,1.0,1.0,2.0,2.0,50.0,6.0,1.0,1.0,0.0,3.0,0.055,0.0,0.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,36.0,8.0,2.0,1.0,2.0,2.0,38.0,3.0,0.0,1.0,0.0,4.0,0.096,0.0,0.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,2.0,24.0,8.0,1.0,2.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,2.0,0.051,1.0,1.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,72.0,0.0,0.0,3.0,2.0,3.0,0.046,1.0,0.0,0.0,9.247656046531816,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,2.0,510.0,8.0,1.0,2.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,3.0,0.056,0.0,0.0,0.0,58.339579107505074,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,18.0,8.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,1.0,0.0,2.0,0.058,0.0,1.0,1.0,10.686859913703014,0.0,0.0,1.0,0.0,0.0,0.0
1.0,15.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,43.0,4.0,0.0,1.0,2.0,2.0,0.047,0.0,3.0,1.0,13.713955392433654,0.0,0.0,1.0,0.0,0.0,0.0
1.0,4.0,1.0,48.0,8.0,1.0,2.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,2.0,0.07,0.0,3.0,1.0,9.330547445255476,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,3.0,0.068,0.0,1.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,1.0,0.0
1.0,9.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,45.0,3.0,0.0,1.0,0.0,2.0,0.096,0.0,3.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,42.0,3.0,1.0,1.0,2.0,1.0,43.0,0.0,0.0,1.0,0.0,2.0,0.045,0.0,0.0,0.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,240.0,1.0,2.0,2.0,2.0,2.0,31.0,4.0,0.0,0.0,0.0,1.0,0.038,0.0,0.0,0.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,2.0,90.0,1.0,1.0,2.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,2.0,0.069,0.0,1.0,1.0,24.76953633217993,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8.0,1.0,330.0,8.0,1.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,2.0,0.075,0.0,0.0,0.0,49.2121270452358,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,29.0,0.0,3.0,1.0,1.0,3.0,0.075,0.0,1.0,0.0,12.75551674982181,0.0,1.0,0.0,0.0,1.0,0.0
1.0,4.0,1.0,12.0,8.0,2.0,1.0,2.0,2.0,24.0,1.0,0.0,0.0,0.0,3.0,0.061,0.0,1.0,1.0,9.8027990797546,1.0,0.0,0.0,1.0,0.0,0.0
1.0,9.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,27.0,1.0,0.0,2.0,0.0,2.0,0.04,0.0,1.0,0.0,11.134886759581882,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,6.0,8.0,1.0,1.0,2.0,2.0,31.0,1.0,1.0,2.0,0.0,3.0,0.055,0.0,0.0,1.0,13.53398623610376,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,2.0,36.0,8.0,2.0,1.0,2.0,2.0,22.0,0.0,0.0,1.0,0.0,2.0,0.049,0.0,0.0,1.0,6.849377570093458,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.0,9.0,8.0,1.0,1.0,1.0,2.0,24.0,1.0,0.0,1.0,1.0,2.0,0.04,0.0,0.0,1.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6.0,2.0,11.0,8.0,1.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,2.0,0.071,0.0,2.0,1.0,13.96185072815534,1.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,1.0,12.0,8.0,1.0,1.0,2.0,2.0,39.0,4.0,1.0,1.0,0.0,4.0,0.04,0.0,2.0,2.0,9.279072299651569,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,1.0,8.0,8.0,2.0,1.0,2.0,2.0,33.0,2.0,0.0,0.0,0.0,2.0,0.075,0.0,1.0,1.0,10.933300071275836,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,36.0,8.0,2.0,1.0,2.0,2.0,45.0,2.0,2.0,1.0,0.0,4.0,0.058,0.0,0.0,2.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,1.0
1.0,4.0,1.0,360.0,5.0,1.0,2.0,2.0,2.0,34.0,7.0,0.0,0.0,0.0,1.0,0.049,0.0,0.0,1.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,2.0,240.0,8.0,2.0,2.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,3.0,0.062,0.0,1.0,0.0,15.753512323943664,0.0,1.0,0.0,0.0,0.0,0.0
1.0,17.0,1.0,48.0,1.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,0.0,3.0,0.069,0.0,2.0,0.0,12.384768166089966,0.0,1.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,6.0,8.0,1.0,1.0,2.0,2.0,50.0,7.0,1.0,1.0,0.0,2.0,0.058,0.0,4.0,4.0,42.63318510283491,0.0,0.0,1.0,0.0,0.0,0.0
2.0,6.0,1.0,15.0,8.0,2.0,2.0,2.0,2.0,27.0,1.0,0.0,1.0,0.0,2.0,0.056,0.0,2.0,0.0,10.06523622047244,0.0,1.0,0.0,0.0,0.0,0.0
1.0,9.0,2.0,240.0,8.0,1.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,2.0,0.059,1.0,1.0,1.0,63.12518518518519,1.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,1.0,54.0,8.0,1.0,2.0,2.0,2.0,25.0,2.0,0.0,1.0,0.0,1.0,0.045,1.0,4.0,0.0,9.410687116564418,0.0,0.0,1.0,0.0,0.0,0.0
1.0,5.0,1.0,210.0,8.0,1.0,1.0,2.0,2.0,36.0,4.0,0.0,1.0,1.0,3.0,0.054,0.0,0.0,1.0,11.843323183569808,0.0,1.0,0.0,0.0,1.0,0.0
1.0,12.0,1.0,54.0,5.0,2.0,1.0,2.0,2.0,39.0,3.0,0.0,1.0,0.0,3.0,0.04,0.0,0.0,3.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,2.0,12.0,8.0,1.0,1.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,4.0,0.054,0.0,2.0,1.0,20.36782982791587,0.0,1.0,0.0,0.0,1.0,0.0
1.0,6.0,1.0,48.0,8.0,1.0,2.0,2.0,2.0,25.0,2.0,0.0,1.0,0.0,4.0,0.051,0.0,1.0,3.0,11.843323183569808,0.0,0.0,1.0,0.0,0.0,0.0
1.0,4.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,32.0,3.0,0.0,1.0,1.0,3.0,0.045,0.0,2.0,1.0,12.735796564417177,0.0,0.0,1.0,0.0,0.0,0.0
1.0,16.0,2.0,60.0,1.0,2.0,2.0,2.0,2.0,33.0,3.0,0.0,0.0,0.0,3.0,0.072,0.0,3.0,0.0,15.44396375464684,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,114.0,8.0,2.0,1.0,2.0,2.0,25.0,4.0,0.0,1.0,0.0,2.0,0.069,0.0,0.0,3.0,11.843323183569808,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,3.0,0.085,0.0,3.0,2.0,11.87997211895911,1.0,0.0,0.0,0.0,0.0,0.0
2.0,9.0,1.0,90.0,8.0,1.0,2.0,1.0,1.0,34.0,4.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,4.0,18.18498348441133,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,2.0,84.0,8.0,2.0,1.0,2.0,2.0,50.0,1.0,0.0,1.0,0.0,3.0,0.042,0.0,2.0,0.0,15.345558223289316,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,336.0,1.0,1.0,1.0,2.0,2.0,45.0,7.0,0.0,0.0,0.0,4.0,0.049,0.0,0.0,2.0,52.71278350515465,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,29.0,8.0,1.0,1.0,2.0,2.0,22.0,1.0,0.0,0.0,0.0,3.0,0.046,1.0,1.0,1.0,13.686530948867087,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,40.0,9.0,0.0,0.0,0.0,3.0,0.085,0.0,0.0,0.0,7.698221933085503,1.0,0.0,0.0,0.0,0.0,0.0
1.0,17.0,2.0,96.0,8.0,2.0,1.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,3.0,0.097,0.0,0.0,1.0,7.947886010362694,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,48.0,8.0,2.0,1.0,2.0,2.0,20.0,2.0,0.0,1.0,1.0,3.0,0.077,0.0,0.0,0.0,35.94474516695958,1.0,0.0,0.0,1.0,0.0,0.0
1.0,6.0,1.0,24.0,8.0,1.0,1.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0,0.055,0.0,0.0,1.0,16.24078348332451,0.0,0.0,1.0,0.0,0.0,1.0
1.0,17.0,1.0,492.0,1.0,1.0,2.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,2.0,0.049,1.0,0.0,0.0,11.843323183569808,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,72.0,8.0,2.0,2.0,2.0,2.0,33.0,4.0,0.0,0.0,0.0,3.0,0.068,0.0,0.0,0.0,8.44681718061674,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6.0,1.0,60.0,8.0,2.0,1.0,2.0,2.0,31.0,3.0,0.0,0.0,0.0,3.0,0.046,0.0,3.0,0.0,14.796249674450909,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,1.0,36.0,8.0,1.0,2.0,2.0,2.0,35.0,5.0,2.0,1.0,0.0,4.0,0.075,0.0,0.0,1.0,12.30303176130895,1.0,0.0,0.0,0.0,0.0,0.0
