sex,edyrs,usmarl,usdurl,usdocl,reltrip,paistrip,sport,social,age,minors,land,property,business,METROCAT,usunemp,inus,sons,daus,hrwage_adj_2019,pre_irca,irca,iirira,pais_pre_irca,pais_irca,pais_iirira,target
1,6.0,1.0,4,8.0,2.0,2.0,2.0,2.0,22,0.0,0,0,0,3,0.077,0,1,1,,1,0,0,0,0,0,0
1,0.0,1.0,84,8.0,,,2.0,2.0,45,6.0,0,0,0,3,0.058,0,1,0,17.60723140495868,1,0,0,0,0,0,0
1,3.0,2.0,168,8.0,,,2.0,2.0,28,0.0,0,0,0,3,0.062,1,2,1,,0,1,0,0,0,0,1
1,6.0,2.0,144,8.0,1.0,1.0,2.0,2.0,19,0.0,0,0,0,3,0.068,1,0,2,25.340451541850225,0,1,0,0,1,0,1
1,2.0,1.0,6,8.0,,,2.0,2.0,36,9.0,0,1,1,3,0.056,0,0,1,15.557221095334686,1,0,0,0,0,0,0
1,6.0,1.0,12,8.0,,,2.0,2.0,40,3.0,0,1,0,3,0.046,0,2,3,6.340699404761906,0,0,1,0,0,0,0
1,3.0,1.0,3,1.0,,,2.0,2.0,72,0.0,0,3,2,3,0.046,1,0,0,9.247656046531816,0,0,1,0,0,0,1
1,17.0,1.0,6,5.0,,,2.0,2.0,28,2.0,0,0,0,3,0.062,0,1,3,18.004014084507045,0,1,0,0,0,0,0
1,6.0,1.0,6,5.0,,,2.0,2.0,42,3.0,3,1,4,3,0.046,0,1,2,11.413258928571429,0,0,1,0,0,0,0
1,4.0,1.0,120,1.0,,,2.0,2.0,51,3.0,0,1,0,3,0.062,1,1,0,13.503010563380283,0,1,0,0,0,0,0
1,4.0,1.0,12,1.0,,,2.0,2.0,63,0.0,0,2,0,3,0.046,1,3,0,,0,0,1,0,0,0,1
1,9.0,1.0,20,8.0,,,2.0,2.0,40,2.0,0,1,1,3,0.051,0,1,1,,0,0,1,0,0,0,0
1,0.0,1.0,18,8.0,,,2.0,2.0,29,1.0,0,0,0,3,0.038,0,1,2,,1,0,0,0,0,0,0
1,3.0,1.0,14,8.0,1.0,2.0,2.0,2.0,24,0.0,0,0,0,3,0.071,1,2,0,10.859217233009709,1,0,0,0,0,0,1
1,6.0,1.0,60,8.0,1.0,2.0,2.0,2.0,23,3.0,0,0,0,3,0.069,1,1,2,8.846262975778547,0,1,0,0,0,0,0
1,17.0,2.0,1,5.0,1.0,1.0,2.0,2.0,22,0.0,0,0,0,3,0.045,0,2,0,12.54758282208589,0,0,1,0,0,1,1
1,9.0,1.0,12,8.0,2.0,1.0,2.0,2.0,25,1.0,0,0,0,3,0.049,0,1,2,7.964392523364486,0,0,1,0,0,1,0
1,2.0,1.0,12,8.0,,,2.0,2.0,57,1.0,0,1,0,3,0.06,0,2,0,,0,0,1,0,0,0,1
1,6.0,1.0,12,8.0,,,2.0,2.0,28,2.0,0,1,1,3,0.062,0,1,1,22.505017605633807,0,1,0,0,0,0,0
1,6.0,1.0,8,1.0,,,2.0,2.0,42,5.0,0,0,0,3,0.056,0,0,0,6.116196172248804,1,0,0,0,0,0,1
1,0.0,1.0,240,1.0,,,2.0,2.0,42,0.0,0,0,0,3,0.072,0,0,2,42.76789962825279,1,0,0,0,0,0,1
1,6.0,2.0,36,8.0,2.0,1.0,2.0,2.0,21,0.0,0,0,0,3,0.07,0,1,0,9.913706660583943,1,0,0,1,0,0,1
1,0.0,1.0,6,1.0,,,2.0,2.0,63,0.0,0,1,0,3,0.075,0,0,0,,0,1,0,0,0,0,1
1,6.0,1.0,18,5.0,,,2.0,2.0,36,2.0,0,1,0,3,0.049,1,0,3,13.539467289719626,0,0,1,0,0,0,1
1,9.0,1.0,24,8.0,,,2.0,2.0,29,2.0,0,2,0,3,0.058,0,1,1,6.394977765425236,0,0,1,0,0,0,0
1,6.0,1.0,12,6.0,,,2.0,2.0,65,0.0,1,1,0,3,0.051,0,1,0,15.708571428571428,0,0,1,0,0,0,1
1,9.0,1.0,7,8.0,,,2.0,2.0,29,2.0,0,0,0,3,0.045,0,0,4,7.842239263803681,0,0,1,0,0,0,1
1,0.0,1.0,6,8.0,,,2.0,2.0,50,6.0,1,1,0,3,0.055,0,0,1,,0,1,0,0,0,0,1
1,0.0,1.0,9,8.0,,,2.0,2.0,29,4.0,0,0,0,3,0.058,0,3,1,,1,0,0,0,0,0,1
1,9.0,1.0,24,8.0,1.0,2.0,2.0,2.0,19,0.0,0,0,0,3,0.055,0,1,2,,0,1,0,0,0,0,1
1,6.0,1.0,4,8.0,2.0,2.0,2.0,2.0,34,3.0,0,0,0,3,0.058,0,1,3,3.521446280991736,1,0,0,0,0,0,0
1,7.0,2.0,84,8.0,1.0,2.0,2.0,2.0,17,0.0,0,0,0,3,0.069,0,0,0,21.231031141868513,0,1,0,0,0,0,0
1,6.0,1.0,48,1.0,,,2.0,2.0,41,2.0,1,2,1,3,0.049,0,2,0,,0,0,1,0,0,0,0
1,12.0,1.0,12,8.0,1.0,2.0,2.0,2.0,45,3.0,0,1,0,3,0.049,0,1,2,12.743028037383178,0,0,1,0,0,0,0
1,15.0,2.0,132,8.0,2.0,1.0,2.0,1.0,16,0.0,0,0,0,3,0.097,0,1,1,,1,0,0,1,0,0,0
1,0.0,1.0,384,8.0,1.0,2.0,2.0,2.0,26,0.0,0,0,0,3,0.049,0,0,0,82.36372422680414,1,0,0,0,0,0,0
1,6.0,1.0,24,8.0,,,2.0,2.0,27,1.0,0,0,0,3,0.062,1,2,1,16.878763204225354,0,1,0,0,0,0,1
1,20.0,2.0,72,8.0,1.0,2.0,2.0,2.0,18,0.0,0,0,0,3,0.071,0,2,0,20.1671177184466,1,0,0,0,0,0,0
1,6.0,1.0,36,1.0,,,2.0,2.0,43,7.0,1,1,0,3,0.061,1,1,0,7.842239263803681,1,0,0,0,0,0,1
1,6.0,1.0,36,5.0,,,2.0,2.0,48,1.0,0,0,0,3,0.071,1,0,1,,1,0,0,0,0,0,0
1,9.0,2.0,36,8.0,1.0,2.0,1.0,2.0,18,0.0,0,0,0,3,0.049,0,2,0,11.946588785046728,0,0,1,0,0,0,0
1,9.0,2.0,18,8.0,1.0,2.0,2.0,2.0,16,0.0,0,0,0,3,0.071,0,0,3,18.984430693069307,1,0,0,0,0,0,0
1,9.0,2.0,354,1.0,1.0,2.0,2.0,2.0,18,0.0,0,0,0,3,0.058,0,2,1,63.38603305785124,1,0,0,0,0,0,0
1,12.0,2.0,270,1.0,,,1.0,2.0,27,0.0,0,1,0,3,0.07,0,1,1,,1,0,0,0,0,0,1
1,0.0,2.0,462,6.0,,,2.0,2.0,22,0.0,0,0,0,3,0.049,0,2,0,92.24737113402064,1,0,0,0,0,0,1
2,9.0,2.0,234,8.0,1.0,2.0,1.0,1.0,18,0.0,0,0,0,3,0.053,0,3,0,18324.834000000003,0,1,0,0,0,0,1
1,15.0,1.0,222,8.0,,,2.0,1.0,25,0.0,0,0,0,3,0.056,1,2,1,,0,1,0,0,0,0,1
1,6.0,1.0,114,1.0,,,1.0,2.0,29,1.0,0,0,0,3,0.042,1,1,2,,0,0,1,0,0,0,1
1,9.0,1.0,306,1.0,,,1.0,2.0,33,2.0,0,1,0,3,0.096,0,0,1,,1,0,0,0,0,0,1
1,4.0,1.0,390,1.0,,,2.0,2.0,38,1.0,0,0,1,3,0.077,1,0,0,58.410210896309316,1,0,0,0,0,0,1
1,6.0,2.0,450,6.0,1.0,1.0,1.0,1.0,24,0.0,0,0,1,3,0.059,0,1,1,107.31281481481481,1,0,0,1,0,0,1
1,4.0,2.0,342,1.0,,,2.0,2.0,33,0.0,0,0,0,3,0.071,1,0,0,46.539502427184466,1,0,0,0,0,0,1
1,12.0,1.0,318,8.0,,,1.0,2.0,31,0.0,0,1,0,3,0.097,1,2,1,42.38872538860104,1,0,0,0,0,0,1
1,3.0,1.0,12,8.0,,,2.0,2.0,30,8.0,0,1,0,2,0.096,0,2,5,23.101536144578315,1,0,0,0,0,0,0
1,2.0,1.0,66,8.0,,,2.0,2.0,55,5.0,0,1,0,2,0.06,0,2,4,11.115521739130434,0,0,1,0,0,0,1
1,6.0,1.0,12,8.0,,,2.0,1.0,29,3.0,0,0,0,2,0.055,0,1,3,,0,0,1,0,0,0,1
1,6.0,1.0,5,8.0,1.0,1.0,2.0,2.0,24,1.0,0,0,0,2,0.042,0,2,1,21.483781512605045,0,0,1,0,0,1,1
1,6.0,1.0,33,8.0,,,2.0,2.0,21,0.0,0,1,0,2,0.055,1,1,1,16.24078348332451,0,0,1,0,0,0,1
1,6.0,1.0,72,8.0,1.0,1.0,2.0,1.0,26,2.0,0,0,0,2,0.047,0,3,0,12.992168266516092,0,0,1,0,0,1,0
1,6.0,1.0,24,8.0,1.0,1.0,2.0,2.0,20,0.0,0,0,0,2,0.055,0,0,1,16.24078348332451,0,0,1,0,0,1,1
1,9.0,1.0,24,8.0,2.0,2.0,1.0,2.0,18,1.0,0,1,0,2,0.051,0,0,1,13.09047619047619,0,0,1,0,0,0,0
1,6.0,1.0,20,8.0,1.0,2.0,2.0,2.0,22,1.0,0,1,0,2,0.042,0,1,1,13.811002400960385,0,0,1,0,0,0,1
1,1.0,1.0,5,3.0,2.0,2.0,2.0,2.0,56,1.0,0,1,0,2,0.046,0,2,2,10.480676852736059,0,0,1,0,0,0,0
1,0.0,1.0,8,8.0,,,2.0,2.0,32,0.0,0,0,0,2,0.085,0,1,1,19.007955390334573,1,0,0,0,0,0,0
1,2.0,1.0,192,1.0,,,2.0,2.0,44,2.0,0,1,0,2,0.062,0,0,0,11.252508802816903,0,1,0,0,0,0,0
1,6.0,2.0,36,8.0,,,2.0,2.0,26,0.0,0,0,0,2,0.06,0,0,1,10.420801630434783,0,0,1,0,0,0,1
1,3.0,2.0,72,8.0,2.0,1.0,2.0,2.0,20,0.0,0,0,0,2,0.035,0,0,2,31.34758855585831,1,0,0,1,0,0,0
1,3.0,1.0,12,8.0,2.0,1.0,2.0,2.0,25,1.0,0,0,0,2,0.061,0,0,1,11.76335889570552,1,0,0,1,0,0,0
1,5.0,1.0,144,1.0,,,2.0,2.0,36,1.0,0,1,0,2,0.061,0,0,1,,1,0,0,0,0,0,0
1,2.0,1.0,168,1.0,,,2.0,1.0,37,5.0,0,1,0,2,0.071,1,1,0,63.28143564356436,1,0,0,0,0,0,1
1,6.0,1.0,7,8.0,2.0,1.0,2.0,2.0,38,1.0,0,1,0,2,0.07,0,1,0,8.164229014598542,1,0,0,1,0,0,1
1,9.0,1.0,54,8.0,,,2.0,2.0,28,3.0,0,1,0,2,0.06,0,3,0,15.283842391304349,0,0,1,0,0,0,0
1,3.0,1.0,2,8.0,2.0,1.0,1.0,2.0,25,1.0,0,1,0,2,0.062,0,2,3,,0,1,0,0,1,0,1
1,6.0,1.0,24,8.0,,,1.0,1.0,23,0.0,0,1,0,2,0.075,0,4,1,,1,0,0,0,0,0,0
1,1.0,2.0,6,8.0,,,2.0,2.0,26,0.0,0,0,0,2,0.038,0,1,1,11.835972222222223,1,0,0,0,0,0,0
1,6.0,2.0,156,8.0,1.0,1.0,2.0,2.0,19,0.0,0,0,0,3,0.062,0,1,2,29.256522887323946,0,1,0,0,1,0,0
1,3.0,1.0,24,8.0,1.0,1.0,2.0,2.0,33,2.0,0,0,0,3,0.072,0,1,1,7.127983271375465,1,0,0,1,0,0,0
1,9.0,1.0,36,8.0,1.0,1.0,2.0,2.0,26,1.0,0,1,0,3,0.055,0,0,1,13.53398623610376,0,0,1,0,0,1,0
1,17.0,2.0,96,8.0,2.0,1.0,2.0,2.0,21,0.0,0,0,0,3,0.097,0,0,1,7.947886010362694,1,0,0,1,0,0,0
1,6.0,1.0,144,8.0,,,2.0,2.0,52,3.0,1,1,0,3,0.072,0,2,2,16.631960966542753,1,0,0,0,0,0,0
1,2.0,1.0,9,8.0,,,2.0,2.0,58,1.0,1,1,0,3,0.046,0,1,2,22.826517857142857,0,0,1,0,0,0,0
1,8.0,1.0,24,8.0,,,2.0,2.0,41,4.0,0,1,0,3,0.042,0,2,3,12.429902160864346,0,0,1,0,0,0,0
1,9.0,2.0,2,5.0,1.0,2.0,2.0,2.0,18,0.0,0,1,0,3,0.051,0,0,1,11.78142857142857,0,0,1,0,0,0,1
1,6.0,1.0,8,8.0,,,2.0,2.0,35,5.0,0,0,0,3,0.071,0,1,2,18.615800970873785,1,0,0,0,0,0,0
1,6.0,2.0,264,1.0,1.0,2.0,2.0,2.0,16,0.0,0,0,0,3,0.058,0,4,1,42.25735537190083,1,0,0,0,0,0,0
1,7.0,1.0,36,1.0,,,2.0,2.0,33,1.0,0,1,0,3,0.04,0,0,1,12.025677700348433,0,0,1,0,0,0,0
1,6.0,1.0,8,8.0,,,2.0,2.0,28,0.0,0,1,0,3,0.053,0,1,1,9.277875,0,1,0,0,0,0,1
1,6.0,2.0,12,8.0,2.0,2.0,2.0,2.0,22,0.0,0,0,0,3,0.077,0,1,2,13.479279437609842,1,0,0,0,0,0,1
1,3.0,1.0,60,8.0,,,2.0,2.0,38,2.0,0,1,1,3,0.075,0,2,0,18.222166785459727,0,1,0,0,0,0,0
1,6.0,2.0,5,8.0,2.0,2.0,2.0,2.0,21,0.0,0,0,0,3,0.072,0,1,2,15.443963754646841,1,0,0,0,0,0,0
1,9.0,1.0,60,3.0,,,1.0,2.0,26,0.0,0,0,0,3,0.053,1,0,1,10.514925,0,1,0,0,0,0,0
1,6.0,1.0,30,8.0,1.0,2.0,2.0,2.0,38,1.0,0,1,0,3,0.051,0,0,1,16.363095238095237,0,0,1,0,0,0,1
1,9.0,2.0,18,8.0,2.0,1.0,2.0,2.0,21,0.0,0,0,0,3,0.068,0,1,1,15.204270925110134,0,1,0,0,1,0,0
1,6.0,1.0,6,8.0,2.0,1.0,2.0,2.0,26,0.0,0,1,0,3,0.046,0,0,1,10.271933035714286,0,0,1,0,0,1,0
1,6.0,2.0,12,8.0,1.0,1.0,,,18,0.0,0,0,0,3,0.062,0,0,2,,0,1,0,0,1,0,1
1,16.0,2.0,48,8.0,1.0,2.0,1.0,2.0,26,0.0,0,0,0,3,0.071,0,3,0,21.09381188118812,1,0,0,0,0,0,1
1,6.0,1.0,36,8.0,1.0,2.0,2.0,2.0,31,2.0,0,1,1,3,0.06,0,2,1,11.462881793478262,0,0,1,0,0,0,0
1,10.0,1.0,3,5.0,1.0,2.0,2.0,2.0,42,4.0,0,1,1,1,0.055,0,2,1,10.827188988883007,0,0,1,0,0,0,1
1,6.0,1.0,12,5.0,1.0,2.0,2.0,2.0,43,3.0,0,1,0,1,0.045,0,1,0,12.54758282208589,0,0,1,0,0,0,0
1,0.0,1.0,9,3.0,,,2.0,2.0,48,8.0,0,1,0,1,0.046,0,5,5,9.864166449633938,0,0,1,0,0,0,1
1,6.0,1.0,6,8.0,,,2.0,2.0,33,3.0,0,1,1,1,0.035,0,1,2,22.988231607629427,1,0,0,0,0,0,1
1,16.0,2.0,48,5.0,1.0,2.0,2.0,2.0,27,0.0,0,0,0,1,0.07,0,0,2,15.162139598540147,1,0,0,0,0,0,0
1,10.0,1.0,6,1.0,,,2.0,2.0,32,4.0,0,1,0,1,0.085,1,0,0,77.45741821561339,1,0,0,0,0,0,0
1,9.0,1.0,12,5.0,2.0,2.0,1.0,2.0,20,1.0,0,1,0,1,0.036,0,1,1,,1,0,0,0,0,0,1
1,6.0,1.0,36,8.0,1.0,2.0,2.0,2.0,29,2.0,0,1,0,1,0.051,0,2,1,18.326666666666668,0,0,1,0,0,0,0
1,9.0,2.0,36,8.0,1.0,1.0,2.0,2.0,21,0.0,0,0,0,1,0.054,0,2,0,9.776558317399617,0,1,0,0,1,0,0
1,9.0,2.0,60,8.0,1.0,1.0,2.0,2.0,29,0.0,0,0,0,1,0.053,0,1,2,6.18525,0,1,0,0,1,0,0
1,9.0,1.0,126,8.0,2.0,1.0,2.0,2.0,38,2.0,0,1,0,1,0.045,0,1,1,28.23206134969325,0,0,1,0,0,1,1
1,8.0,1.0,90,5.0,1.0,1.0,2.0,2.0,43,2.0,0,1,0,1,0.047,0,1,1,20.210039525691702,0,0,1,0,0,1,1
1,2.0,1.0,24,8.0,,,2.0,2.0,49,6.0,0,0,0,1,0.056,0,1,0,7.82423871461362,0,1,0,0,0,0,1
1,12.0,2.0,4,8.0,2.0,1.0,2.0,2.0,17,0.0,0,0,0,1,0.076,0,2,2,,1,0,0,1,0,0,1
1,2.0,1.0,48,8.0,,,2.0,2.0,53,3.0,0,1,0,3,0.055,0,0,1,19.449814032121726,0,1,0,0,0,0,0
1,6.0,1.0,84,8.0,1.0,1.0,2.0,2.0,41,5.0,0,1,1,3,0.056,0,3,2,13.420314960629922,0,1,0,0,1,0,0
1,9.0,1.0,24,8.0,1.0,1.0,2.0,2.0,31,4.0,0,0,0,3,0.049,0,2,2,7.964392523364486,0,0,1,0,0,1,0
1,6.0,1.0,36,8.0,2.0,1.0,2.0,2.0,41,6.0,0,1,0,3,0.06,0,3,2,9.72608152173913,0,0,1,0,0,1,0
1,12.0,1.0,24,8.0,1.0,1.0,2.0,2.0,29,2.0,0,0,0,3,0.058,0,2,1,11.368849360755975,0,0,1,0,0,1,1
1,9.0,1.0,42,8.0,1.0,1.0,2.0,2.0,33,2.0,0,1,0,3,0.046,0,1,1,11.413258928571429,0,0,1,0,0,1,1
1,9.0,1.0,42,8.0,2.0,1.0,2.0,2.0,26,1.0,0,1,1,3,0.046,0,1,0,12.681398809523811,0,0,1,0,0,1,1
1,3.0,1.0,48,8.0,2.0,1.0,2.0,2.0,50,2.0,0,1,0,3,0.075,0,1,0,5.466650035637918,0,1,0,0,1,0,0
1,3.0,1.0,10,3.0,,,1.0,1.0,50,4.0,1,1,1,3,0.042,0,2,1,16.112836134453783,0,0,1,0,0,0,1
1,3.0,1.0,78,8.0,1.0,1.0,2.0,2.0,42,3.0,1,0,1,3,0.06,0,1,1,,0,0,1,0,0,1,1
1,9.0,2.0,48,8.0,2.0,1.0,2.0,1.0,18,0.0,0,0,0,2,0.045,0,2,0,,0,0,1,0,0,1,1
1,3.0,2.0,66,8.0,,,2.0,2.0,31,3.0,0,1,2,2,0.055,0,1,2,,0,0,1,0,0,0,1
1,9.0,1.0,6,8.0,,,2.0,2.0,28,1.0,1,1,0,2,0.093,0,1,0,,0,0,1,0,0,0,1
1,6.0,1.0,114,8.0,2.0,2.0,2.0,2.0,30,5.0,0,1,0,2,0.04,0,1,4,,0,0,1,0,0,0,1
1,1.0,1.0,12,8.0,,,2.0,2.0,40,5.0,0,1,2,2,0.06,0,0,1,10.768161684782608,0,0,1,0,0,0,0
1,9.0,1.0,54,8.0,2.0,2.0,2.0,2.0,20,1.0,0,0,0,2,0.042,0,3,0,14.3634424969988,0,0,1,0,0,0,1
1,3.0,2.0,108,8.0,1.0,1.0,2.0,2.0,21,0.0,0,0,0,2,0.062,0,1,1,21.042191461267606,0,1,0,0,1,0,0
1,6.0,1.0,42,8.0,1.0,1.0,2.0,2.0,29,2.0,0,1,1,2,0.046,0,0,2,,0,0,1,0,0,1,1
1,9.0,1.0,30,8.0,2.0,1.0,1.0,2.0,26,1.0,0,0,0,2,0.051,0,1,1,9.163333333333334,0,0,1,0,0,1,0
1,7.0,1.0,60,8.0,2.0,1.0,1.0,2.0,18,1.0,0,1,0,2,0.04,0,2,2,8.907909407665505,0,0,1,0,0,1,0
1,4.0,1.0,240,8.0,2.0,1.0,1.0,1.0,42,5.0,0,1,0,2,0.075,0,0,1,17.22424446583253,1,0,0,1,0,0,0
1,12.0,1.0,48,8.0,1.0,1.0,2.0,2.0,23,0.0,0,0,0,2,0.045,0,0,2,10.194911042944787,0,0,1,0,0,1,0
1,9.0,1.0,36,8.0,2.0,1.0,2.0,2.0,29,2.0,0,1,0,2,0.051,0,2,0,8.508809523809523,0,0,1,0,0,1,0
1,6.0,1.0,18,8.0,,,2.0,2.0,30,2.0,0,1,0,2,0.058,0,1,1,10.686859913703014,0,0,1,0,0,0,0
1,9.0,2.0,48,1.0,,,2.0,2.0,26,0.0,0,0,0,2,0.04,0,1,0,17.81581881533101,0,0,1,0,0,0,0
1,12.0,1.0,66,8.0,2.0,1.0,2.0,2.0,28,3.0,0,1,0,2,0.055,0,3,0,5.684274219163579,0,0,1,0,0,1,1
1,0.0,2.0,48,8.0,1.0,1.0,2.0,2.0,19,0.0,0,0,0,2,0.049,0,0,1,11.150149532710282,0,0,1,0,0,1,0
1,6.0,2.0,48,8.0,1.0,1.0,2.0,2.0,15,0.0,0,0,0,2,0.047,0,2,0,11.548594014680972,0,0,1,0,0,1,0
1,17.0,1.0,120,8.0,1.0,1.0,2.0,2.0,32,2.0,0,1,0,2,0.042,0,2,1,,0,0,1,0,0,1,1
1,9.0,1.0,72,8.0,1.0,1.0,1.0,2.0,28,0.0,0,0,0,2,0.04,1,0,2,18.558144599303137,0,0,1,0,0,1,0
1,9.0,2.0,24,8.0,,,2.0,2.0,24,0.0,0,0,0,2,0.047,0,2,0,11.548594014680972,0,0,1,0,0,0,0
1,12.0,1.0,48,8.0,2.0,1.0,2.0,2.0,48,3.0,0,1,0,2,0.051,0,2,2,12.435952380952381,0,0,1,0,0,1,0
1,9.0,1.0,42,8.0,,,2.0,2.0,34,1.0,0,1,0,2,0.046,0,1,1,15.217678571428571,0,0,1,0,0,0,1
1,5.0,1.0,30,8.0,,,1.0,2.0,27,1.0,1,2,0,2,0.093,0,0,0,11.916685699902581,0,0,1,0,0,0,1
1,0.0,1.0,66,8.0,,,1.0,1.0,35,4.0,0,2,1,2,0.046,0,1,0,16.485818452380954,0,0,1,0,0,0,1
1,6.0,1.0,114,8.0,1.0,2.0,1.0,2.0,33,4.0,0,1,0,2,0.058,0,2,2,12.789955530850472,0,0,1,0,0,0,1
1,8.0,1.0,330,8.0,,,1.0,1.0,28,0.0,0,0,0,2,0.075,0,0,0,49.2121270452358,1,0,0,0,0,0,1
1,17.0,1.0,6,8.0,,,1.0,1.0,32,2.0,0,2,0,2,0.096,0,0,0,17.048422016635623,0,0,1,0,0,0,1
1,14.0,1.0,138,8.0,,,2.0,1.0,31,4.0,1,1,0,2,0.042,0,0,0,19.949225690276112,0,0,1,0,0,0,1
1,17.0,1.0,138,8.0,,,2.0,1.0,45,2.0,0,1,1,2,0.04,0,0,0,14.549585365853662,0,0,1,0,0,0,1
1,9.0,1.0,138,8.0,,,2.0,1.0,25,0.0,0,0,0,2,0.04,1,0,2,17.81581881533101,0,0,1,0,0,0,1
2,10.0,2.0,150,8.0,2.0,1.0,2.0,2.0,25,0.0,0,0,0,2,0.042,1,1,0,,0,0,1,0,0,1,1
2,0.0,1.0,246,8.0,1.0,1.0,2.0,1.0,34,4.0,0,1,0,2,0.068,1,4,1,28.15605726872247,0,1,0,0,1,0,1
1,2.0,1.0,402,8.0,1.0,1.0,1.0,1.0,49,6.0,0,1,0,3,0.077,1,0,0,,1,0,0,1,0,0,1
1,6.0,2.0,24,8.0,2.0,2.0,2.0,2.0,23,0.0,0,0,0,3,0.058,0,3,0,17.60723140495868,1,0,0,0,0,0,0
1,9.0,2.0,24,8.0,2.0,2.0,2.0,2.0,23,0.0,0,0,1,3,0.04,0,0,1,10.392560975609758,0,0,1,0,0,0,0
1,9.0,1.0,36,8.0,2.0,2.0,2.0,2.0,25,1.0,0,1,0,3,0.07,0,2,2,16.328458029197083,1,0,0,0,0,0,0
1,9.0,1.0,12,8.0,2.0,2.0,2.0,2.0,23,1.0,0,1,1,3,0.042,0,3,1,,0,0,1,0,0,0,0
1,9.0,1.0,48,8.0,2.0,2.0,2.0,2.0,27,1.0,0,1,0,3,0.055,0,2,1,10.805452240067625,0,1,0,0,0,0,0
1,6.0,1.0,36,8.0,2.0,2.0,2.0,2.0,42,3.0,0,1,0,3,0.061,0,2,2,10.350485829959515,0,1,0,0,0,0,0
1,6.0,1.0,24,8.0,2.0,2.0,2.0,2.0,22,0.0,0,0,1,3,0.07,0,3,0,16.328458029197083,1,0,0,0,0,0,0
1,2.0,1.0,42,8.0,1.0,1.0,2.0,1.0,32,2.0,0,1,0,3,0.046,1,1,2,,0,0,1,0,0,1,1
1,9.0,1.0,24,8.0,1.0,2.0,2.0,2.0,26,1.0,0,0,0,3,0.055,0,1,1,,0,0,1,0,0,0,0
1,9.0,1.0,12,8.0,1.0,2.0,2.0,2.0,30,1.0,0,1,1,3,0.045,0,1,6,10.979134969325154,0,0,1,0,0,0,0
1,12.0,2.0,24,8.0,1.0,2.0,2.0,2.0,20,0.0,0,0,0,3,0.068,0,1,0,5.631211453744494,0,1,0,0,0,0,1
1,6.0,1.0,48,8.0,2.0,,2.0,2.0,22,0.0,1,1,0,3,0.06,0,1,2,,0,0,1,0,0,0,0
1,12.0,1.0,36,8.0,2.0,2.0,2.0,2.0,21,1.0,0,0,0,3,0.04,0,3,0,10.392560975609758,0,0,1,0,0,0,0
1,7.0,1.0,36,8.0,2.0,2.0,2.0,2.0,24,1.0,0,0,0,3,0.04,0,0,2,7.423257839721256,0,0,1,0,0,0,0
1,6.0,1.0,8,3.0,,,2.0,2.0,32,3.0,1,0,0,3,0.093,0,2,1,11.320851414907452,0,0,1,0,0,0,0
1,3.0,1.0,6,3.0,2.0,1.0,2.0,2.0,40,5.0,0,1,0,3,0.04,0,2,2,,0,0,1,0,0,1,0
1,9.0,2.0,6,8.0,2.0,1.0,2.0,2.0,19,0.0,0,0,0,3,0.046,0,1,0,5.072559523809524,0,0,1,0,0,1,1
1,9.0,1.0,42,8.0,2.0,1.0,2.0,2.0,33,2.0,0,1,0,3,0.046,0,2,0,,0,0,1,0,0,1,1
1,6.0,1.0,18,8.0,2.0,1.0,2.0,2.0,31,1.0,0,1,0,3,0.093,0,1,0,,0,0,1,0,0,1,1
1,6.0,1.0,54,8.0,,,2.0,2.0,32,3.0,0,1,0,3,0.046,0,1,2,,0,0,1,0,0,0,1
1,12.0,1.0,9,3.0,,,2.0,1.0,31,1.0,0,1,0,3,0.046,0,1,0,9.247656046531816,0,0,1,0,0,0,1
1,9.0,1.0,5,3.0,,,2.0,2.0,23,1.0,0,1,1,3,0.058,0,0,1,9.49943103440268,0,0,1,0,0,0,0
1,6.0,1.0,8,3.0,,,2.0,2.0,33,2.0,0,1,0,3,0.093,0,2,0,8.341679989931807,0,0,1,0,0,0,1
1,6.0,1.0,4,3.0,,,2.0,2.0,47,2.0,1,1,0,3,0.093,0,0,2,,0,0,1,0,0,0,1
1,6.0,1.0,6,3.0,2.0,1.0,2.0,2.0,43,2.0,0,1,0,3,0.058,0,1,1,8.312002155102345,0,0,1,0,0,1,1
1,9.0,2.0,60,8.0,1.0,2.0,2.0,2.0,18,0.0,0,0,0,3,0.069,0,1,1,,0,1,0,0,0,0,0
1,16.0,2.0,60,1.0,2.0,2.0,2.0,2.0,33,3.0,0,0,0,3,0.072,0,3,0,15.443963754646841,1,0,0,0,0,0,1
1,6.0,2.0,24,8.0,1.0,1.0,2.0,2.0,20,0.0,0,0,0,3,0.051,0,0,1,,0,0,1,0,0,1,1
1,9.0,1.0,12,8.0,,,2.0,2.0,24,1.0,0,1,0,3,0.047,0,0,2,6.496084133258046,0,0,1,0,0,0,0
1,9.0,2.0,12,8.0,,,1.0,2.0,37,7.0,0,1,0,3,0.058,0,2,2,5.937144396501675,0,0,1,0,0,0,1
1,12.0,1.0,8,8.0,2.0,2.0,2.0,2.0,33,4.0,0,1,0,3,0.04,0,1,2,9.279072299651569,0,0,1,0,0,0,0
1,9.0,1.0,9,3.0,,,2.0,2.0,42,2.0,0,1,0,3,0.046,0,0,0,8.014635240327575,0,0,1,0,0,0,0
1,9.0,2.0,36,8.0,1.0,2.0,2.0,2.0,17,0.0,0,0,0,3,0.049,0,0,2,9.159051401869158,0,0,1,0,0,0,0
