birth_cohort,education,labor_exp_age45,first_migration_age,total_trips,legal_status,latest_us_occupation,accumulated_us_experience,mean_proportion_low_income,label
1946,2.0,33.0,49.0,2,WD,Agrarian,96.0,0.18128083913880955,no_movement
1967,9.0,28.416666666666668,35.0,2,WD,Manual,36.0,0.18128083913880955,undetermined
1954,9.0,31.666666666666668,22.0,4,WD,Other,63.0,0.18128083913880955,no_movement
1963,6.0,33.166666666666664,23.0,3,WD,Agrarian,14.0,0.18128083913880955,undetermined
1961,1.0,34.0,28.0,2,WD,Manual,84.0,0.18128083913880955,upward
1951,0.0,35.166666666666664,37.0,3,WD,Manual,26.0,0.18128083913880955,downward
1957,2.0,34.0,49.0,1,WD,Manual,4.0,0.18128083913880955,no_movement
1970,6.0,25.0,24.0,3,WD,Manual,48.0,0.18128083913880955,undetermined
1971,9.0,20.0,23.0,3,WD,Other,109.0,0.18128083913880955,undetermined
1965,6.0,30.416666666666668,16.0,9,WD,Manual,156.0,0.18128083913880955,undetermined
1968,9.0,28.0,18.0,3,WD,Agrarian,216.0,0.18128083913880955,undetermined
1951,2.0,34.0,41.0,1,WD,Agrarian,12.0,0.18128083913880955,no_movement
1964,0.0,32.0,39.0,1,WD,Other,60.0,0.18128083913880955,undetermined
1977,8.0,19.0,17.0,2,WD,Agrarian,120.0,0.18128083913880955,undetermined
1969,9.0,20.25,23.0,3,WD,Manual,27.0,0.18128083913880955,undetermined
1960,2.0,32.5,19.0,3,WD,Agrarian,18.0,0.18128083913880955,upward
1955,3.0,34.0,50.0,1,WD,Other,36.0,0.18128083913880955,no_movement
1973,4.0,20.833333333333332,25.0,3,WD,Manual,54.0,0.18128083913880955,undetermined
1973,9.0,22.333333333333332,29.0,1,WD,Manual,4.0,0.18128083913880955,undetermined
1963,12.0,33.0,38.0,1,WD,Other,24.0,0.18128083913880955,undetermined
1979,6.0,16.5,28.0,1,WD,Manual,6.0,0.18128083913880955,undetermined
1957,6.0,33.5,41.0,4,WD,Manual,84.0,0.18128083913880955,upward
1979,6.0,17.0,18.0,3,WD,Manual,72.0,0.18128083913880955,undetermined
1960,9.0,33.333333333333336,37.0,1,WD,Manual,4.0,0.18128083913880955,no_movement
1974,6.0,22.416666666666668,21.0,3,WD,Manual,17.0,0.3403960457849617,undetermined
1932,2.0,27.0,18.0,3,WOD,Other,420.0,0.3403960457849617,upward
1954,6.0,23.833333333333332,22.0,1,WD,Agrarian,4.0,0.3403960457849617,no_movement
1971,9.0,21.5,21.0,1,WD,Other,6.0,0.3403960457849617,undetermined
1934,0.0,34.0,40.0,2,WD,Manual,108.0,0.3403960457849617,upward
1938,6.0,33.083333333333336,25.0,1,WD,Other,1.0,0.3403960457849617,upward
1959,3.0,34.0,28.0,1,WD,Agrarian,168.0,0.3403960457849617,no_movement
1972,6.0,24.0,19.0,1,WD,Manual,144.0,0.3403960457849617,undetermined
1938,2.0,32.5,20.0,4,WD,Other,36.0,0.3403960457849617,no_movement
1966,6.0,22.25,24.0,5,WD,Manual,156.0,0.3403960457849617,undetermined
1935,3.0,36.0,70.0,2,WOD,Other,5.0,0.3403960457849617,no_movement
1959,17.0,25.25,20.0,2,WOD,Manual,15.0,0.3403960457849617,upward
1936,6.0,23.5,21.0,7,WOD,Agrarian,42.0,0.3403960457849617,upward
1948,3.0,34.25,17.0,3,WD,Agrarian,15.0,0.3403960457849617,upward
1964,6.0,22.333333333333332,19.0,7,WOD,Manual,58.0,0.3403960457849617,undetermined
1927,0.0,28.166666666666668,18.0,3,WD,Agrarian,14.0,0.3403960457849617,upward
1937,6.0,31.25,20.0,2,WD,Agrarian,10.0,0.3403960457849617,upward
1936,4.0,34.916666666666664,20.0,6,WOD,Other,393.0,0.3403960457849617,upward
1953,3.0,28.333333333333332,20.0,2,WD,Agrarian,52.0,0.3403960457849617,no_movement
1943,4.0,24.916666666666668,22.0,10,WOD,Agrarian,335.0,0.3403960457849617,upward
1962,6.0,26.0,20.0,2,WD,Other,60.0,0.3403960457849617,downward
1965,9.0,24.25,29.0,3,WD,Manual,96.0,0.3403960457849617,undetermined
1962,9.0,34.0,17.0,2,WD,Agrarian,60.0,0.3403960457849617,no_movement
1937,0.0,33.0,22.0,2,WD,Manual,36.0,0.3403960457849617,no_movement
1959,8.0,34.0,28.0,1,WD,Other,252.0,0.3403960457849617,downward
1978,7.0,17.0,14.0,1,WD,Manual,24.0,0.3403960457849617,undetermined
1940,3.0,34.0,30.0,1,WD,Agrarian,300.0,0.3403960457849617,no_movement
1956,3.0,34.0,24.0,1,WD,Manual,12.0,0.3403960457849617,no_movement
1946,4.0,34.0,15.0,4,WOD,Manual,162.0,0.3403960457849617,undetermined
1970,6.0,26.0,23.0,1,WD,Manual,60.0,0.3403960457849617,undetermined
1976,17.0,19.083333333333332,22.0,1,WOD,Manual,1.0,0.3403960457849617,undetermined
1972,9.0,25.5,25.0,1,WD,Manual,12.0,0.3403960457849617,undetermined
1935,3.0,34.0,15.0,1,WD,Agrarian,564.0,0.3403960457849617,no_movement
1946,2.0,34.0,22.0,4,WD,Agrarian,216.0,0.3403960457849617,downward
1959,6.0,32.75,19.0,4,WD,Manual,51.0,0.3403960457849617,upward
1930,0.0,33.5,22.0,1,WD,Agrarian,6.0,0.3403960457849617,no_movement
1928,6.0,34.0,25.0,1,WD,Agrarian,420.0,0.3403960457849617,no_movement
1930,6.0,25.666666666666668,20.0,3,WOD,Agrarian,152.0,0.3403960457849617,no_movement
1943,0.0,27.5,18.0,4,WOD,Manual,528.0,0.3403960457849617,upward
1965,6.0,30.5,21.0,1,WD,Manual,30.0,0.3403960457849617,undetermined
1956,9.0,33.416666666666664,20.0,2,WOD,Manual,137.0,0.3403960457849617,no_movement
1929,0.0,34.0,58.0,2,WOD,Agrarian,42.0,0.3403960457849617,no_movement
1961,6.0,33.5,15.0,2,WOD,Manual,138.0,0.3403960457849617,no_movement
1936,2.0,29.5,16.0,10,WOD,Other,174.0,0.3403960457849617,no_movement
1957,4.0,34.0,19.0,3,WOD,Manual,108.0,0.3403960457849617,no_movement
1975,9.0,21.0,18.0,1,WD,Agrarian,48.0,0.3403960457849617,undetermined
1973,9.0,19.583333333333332,21.0,2,WD,Other,36.0,0.3403960457849617,undetermined
1944,0.0,33.0,27.0,10,WOD,Agrarian,203.0,0.3403960457849617,no_movement
1940,6.0,26.0,47.0,8,WOD,Agrarian,144.0,0.3403960457849617,no_movement
1964,9.0,31.5,19.0,9,WOD,Agrarian,168.0,0.3403960457849617,undetermined
1980,12.0,15.0,19.0,4,WOD,Agrarian,60.0,0.3403960457849617,undetermined
1930,9.0,33.0,17.0,10,WOD,Agrarian,303.0,0.3403960457849617,no_movement
1948,0.0,28.75,17.0,10,WOD,Agrarian,173.0,0.3403960457849617,no_movement
1944,3.0,34.0,28.0,1,WD,Other,24.0,0.3403960457849617,no_movement
1969,9.0,22.666666666666668,27.0,2,WD,Other,8.0,0.3403960457849617,undetermined
1967,6.0,26.833333333333332,24.0,3,WOD,Manual,16.0,0.3403960457849617,undetermined
1938,0.0,34.0,48.0,2,WD,Agrarian,10.0,0.3403960457849617,no_movement
1950,0.0,32.666666666666664,27.0,2,WD,Agrarian,8.0,0.3403960457849617,no_movement
1969,9.0,27.0,19.0,1,WD,Agrarian,24.0,0.3403960457849617,undetermined
1975,5.0,15.0,19.0,2,WD,Manual,48.0,0.3403960457849617,undetermined
1922,0.0,33.5,25.0,2,WD,Manual,51.0,0.3403960457849617,upward
1945,6.0,30.333333333333332,34.0,1,WD,Agrarian,4.0,0.3403960457849617,upward
1931,0.0,24.333333333333332,40.0,3,WD,Manual,16.0,0.3403960457849617,no_movement
1976,7.0,16.0,17.0,1,WD,Manual,84.0,0.3403960457849617,undetermined
1956,6.0,33.0,19.0,2,WOD,Other,348.0,0.3403960457849617,no_movement
1929,3.0,29.333333333333332,24.0,3,WOD,Agrarian,16.0,0.3403960457849617,upward
1938,3.0,32.5,25.0,1,WOD,Agrarian,6.0,0.3403960457849617,upward
1952,12.0,28.0,45.0,1,WD,Other,12.0,0.3403960457849617,upward
1969,17.0,18.5,20.0,1,WD,Manual,6.0,0.3403960457849617,undetermined
1966,15.0,24.166666666666668,16.0,1,WD,Manual,126.0,0.3403960457849617,undetermined
1939,0.0,34.0,61.0,3,WOD,Other,25.0,0.3403960457849617,no_movement
1944,0.0,34.0,26.0,1,WD,Manual,384.0,0.3403960457849617,no_movement
1960,6.0,30.0,16.0,2,WD,Manual,132.0,0.3403960457849617,upward
1971,6.0,25.0,22.0,1,WD,Manual,120.0,0.3403960457849617,undetermined
1962,20.0,28.0,18.0,1,WD,Manual,72.0,0.3403960457849617,no_movement
1939,9.0,28.0,21.0,1,WOD,Manual,564.0,0.3403960457849617,upward
1949,0.0,31.75,17.0,2,WD,Agrarian,141.0,0.3403960457849617,upward
1935,6.0,26.0,17.0,10,WOD,Agrarian,108.0,0.3403960457849617,no_movement
1932,6.0,29.0,17.0,2,WOD,Agrarian,252.0,0.3403960457849617,upward
1979,9.0,16.0,18.0,1,WD,Manual,36.0,0.3403960457849617,undetermined
1961,9.0,32.5,16.0,1,WD,Manual,18.0,0.3403960457849617,no_movement
1950,6.0,34.0,20.0,9,WOD,Agrarian,204.0,0.3403960457849617,no_movement
1940,6.0,32.416666666666664,24.0,10,WOD,Agrarian,192.0,0.3403960457849617,no_movement
1978,6.0,16.5,18.0,4,WD,Agrarian,48.0,0.3403960457849617,undetermined
1984,12.0,3.5,23.0,1,WOD,Manual,6.0,0.3403960457849617,undetermined
1944,3.0,40.0,19.0,2,WOD,Other,528.0,0.3403960457849617,upward
1961,9.0,41.0,18.0,1,WOD,Manual,360.0,0.3403960457849617,no_movement
1964,7.0,31.5,16.0,2,WOD,Other,342.0,0.3403960457849617,undetermined
1933,2.0,38.0,17.0,2,WOD,Agrarian,690.0,0.3403960457849617,downward
1959,12.0,33.833333333333336,17.0,2,WOD,Manual,372.0,0.3403960457849617,upward
1949,2.0,34.0,18.0,2,WOD,Manual,504.0,0.3403960457849617,downward
1948,0.0,37.5,20.0,2,WOD,Other,492.0,0.3403960457849617,upward
1971,9.0,32.0,18.0,1,WD,Other,240.0,0.3403960457849617,undetermined
1965,15.0,37.0,19.0,3,WD,Other,264.0,0.3403960457849617,undetermined
1970,6.0,22.0,17.0,3,WOD,Manual,252.0,0.3403960457849617,undetermined
1950,9.0,28.5,21.0,2,WOD,Manual,438.0,0.3403960457849617,no_movement
1938,4.0,38.0,31.0,3,WOD,Other,480.0,0.3403960457849617,upward
1947,6.0,33.0,24.0,1,WOD,Manual,456.0,0.3403960457849617,downward
1947,4.0,30.666666666666668,21.0,4,WOD,Manual,482.0,0.3403960457849617,downward
1951,12.0,39.5,21.0,2,WD,Manual,432.0,0.3403960457849617,no_movement
1955,0.0,31.5,24.0,6,WD,Agrarian,42.0,0.2230046374068595,no_movement
1953,3.0,30.5,21.0,4,WD,Manual,47.0,0.2230046374068595,no_movement
1974,7.0,21.666666666666668,21.0,6,WD,Other,72.0,0.2230046374068595,undetermined
1975,6.0,21.5,23.0,2,WD,Agrarian,30.0,0.2230046374068595,undetermined
1965,17.0,25.333333333333332,26.0,2,WOD,Manual,16.0,0.2230046374068595,undetermined
1948,5.0,33.333333333333336,34.0,3,WD,Other,76.0,0.2230046374068595,no_movement
1949,0.0,34.0,21.0,4,WOD,Agrarian,34.0,0.2230046374068595,no_movement
1967,12.0,22.75,23.0,9,WOD,Other,99.0,0.2230046374068595,undetermined
1931,2.0,33.166666666666664,31.0,10,WOD,Agrarian,230.0,0.2230046374068595,no_movement
1951,17.0,34.0,25.0,1,WD,Manual,36.0,0.2230046374068595,upward
1941,2.0,30.0,16.0,3,WOD,Agrarian,12.0,0.2230046374068595,no_movement
1948,2.0,34.0,51.0,2,WD,Agrarian,108.0,0.2230046374068595,no_movement
1944,6.0,32.166666666666664,32.0,5,WD,Agrarian,38.0,0.2230046374068595,downward
1973,9.0,24.0,23.0,1,WD,Manual,24.0,0.2230046374068595,undetermined
1975,6.0,20.0,16.0,4,WD,Manual,24.0,0.2230046374068595,undetermined
1985,6.0,12.0,18.0,1,WD,Other,24.0,0.2230046374068595,undetermined
1972,5.0,24.416666666666668,27.0,2,WD,Agrarian,60.0,0.2230046374068595,undetermined
1978,4.0,13.5,25.0,2,WD,Other,36.0,0.2230046374068595,undetermined
1952,4.0,32.75,20.0,2,WD,Agrarian,9.0,0.2230046374068595,no_movement
1946,6.0,34.0,48.0,2,WD,Manual,18.0,0.2230046374068595,no_movement
1947,4.0,32.0,17.0,6,WD,Agrarian,48.0,0.2230046374068595,upward
1975,6.0,22.0,26.0,2,WD,Agrarian,36.0,0.2230046374068595,undetermined
1975,6.0,21.416666666666668,24.0,1,WD,Manual,5.0,0.2230046374068595,undetermined
1955,2.0,34.0,22.0,1,WD,Manual,12.0,0.2230046374068595,no_movement
1951,6.0,31.333333333333332,19.0,10,WOD,Agrarian,136.0,0.2230046374068595,upward
1934,0.0,31.333333333333332,25.0,9,WOD,Agrarian,292.0,0.2230046374068595,no_movement
1962,2.0,33.666666666666664,31.0,2,WD,Agrarian,20.0,0.2230046374068595,no_movement
1964,9.0,32.666666666666664,19.0,2,WOD,Manual,272.0,0.2230046374068595,undetermined
1947,6.0,34.0,26.0,2,WD,Agrarian,24.0,0.2230046374068595,no_movement
1977,17.0,8.5,26.0,1,WOD,Other,6.0,0.2230046374068595,undetermined
1976,9.0,19.0,15.0,6,WD,Manual,60.0,0.2230046374068595,undetermined
1937,0.0,33.0,15.0,1,WOD,Agrarian,144.0,0.2230046374068595,no_movement
1939,1.0,30.0,35.0,1,WD,Manual,72.0,0.2230046374068595,upward
1934,0.0,21.0,25.0,1,WD,Agrarian,60.0,0.2230046374068595,no_movement
1968,6.0,25.0,16.0,1,WOD,Other,144.0,0.2230046374068595,undetermined
1980,9.0,13.0,16.0,2,WOD,Manual,144.0,0.2230046374068595,undetermined
1973,6.0,21.0,30.0,1,WD,Other,72.0,0.2230046374068595,undetermined
1952,6.0,29.0,17.0,1,WD,Agrarian,48.0,0.2230046374068595,upward
1983,6.0,13.75,18.0,2,WD,Manual,57.0,0.2230046374068595,undetermined
1975,6.0,16.0,26.0,1,WD,Manual,72.0,0.2230046374068595,undetermined
1972,9.0,19.0,18.0,1,WD,Other,72.0,0.2230046374068595,undetermined
1984,6.0,9.0,20.0,1,WD,Other,24.0,0.2230046374068595,undetermined
1969,12.0,23.5,16.0,2,WOD,Manual,276.0,0.2230046374068595,undetermined
1975,8.0,18.0,23.0,1,WD,Other,24.0,0.2230046374068595,undetermined
1933,2.0,34.0,27.0,1,WOD,Agrarian,96.0,0.2230046374068595,no_movement
1976,9.0,17.0,20.0,1,WD,Other,120.0,0.2230046374068595,undetermined
1971,9.0,22.916666666666668,19.0,1,WD,Other,11.0,0.2230046374068595,undetermined
1947,1.0,32.666666666666664,17.0,3,WD,Agrarian,20.0,0.2230046374068595,no_movement
1951,4.0,31.916666666666668,21.0,4,WD,Agrarian,35.0,0.2230046374068595,upward
1954,17.0,28.0,18.0,1,WD,Manual,84.0,0.2230046374068595,upward
1987,9.0,7.0,18.0,1,WD,Manual,24.0,0.2230046374068595,undetermined
1977,6.0,14.666666666666666,22.0,1,WD,Manual,20.0,0.2230046374068595,undetermined
1951,1.0,28.0,56.0,1,WOD,Agrarian,5.0,0.2230046374068595,no_movement
1943,0.0,27.25,21.0,2,WD,Agrarian,15.0,0.2230046374068595,no_movement
1937,1.0,33.5,24.0,1,WOD,Agrarian,6.0,0.2230046374068595,no_movement
1936,3.0,33.083333333333336,18.0,1,WOD,Agrarian,1.0,0.2230046374068595,no_movement
1971,2.0,25.833333333333332,21.0,1,WD,Other,180.0,0.2230046374068595,undetermined
1943,2.0,32.166666666666664,17.0,3,WOD,Agrarian,397.0,0.2230046374068595,downward
1943,6.0,31.0,17.0,2,WOD,Manual,24.0,0.2230046374068595,no_movement
1977,6.0,16.416666666666668,21.0,2,WD,Manual,53.0,0.2230046374068595,undetermined
1949,3.0,34.0,20.0,1,WD,Other,72.0,0.2230046374068595,upward
1953,3.0,31.0,25.0,1,WD,Agrarian,12.0,0.2230046374068595,no_movement
1942,5.0,32.166666666666664,18.0,5,WOD,Agrarian,232.0,0.2230046374068595,no_movement
1953,6.0,27.0,24.0,2,WOD,Agrarian,12.0,0.2230046374068595,no_movement
1928,3.0,28.5,19.0,4,WD,Agrarian,42.0,0.2230046374068595,upward
1940,2.0,33.0,19.0,3,WOD,Other,180.0,0.2230046374068595,upward
1954,6.0,32.0,26.0,2,WD,Other,36.0,0.2230046374068595,upward
1934,4.0,28.0,18.0,1,WOD,Manual,408.0,0.2230046374068595,no_movement
1948,6.0,29.583333333333332,38.0,1,WD,Agrarian,7.0,0.2230046374068595,no_movement
1975,9.0,17.0,24.0,2,WD,Other,96.0,0.2230046374068595,undetermined
1962,3.0,33.166666666666664,25.0,1,WD,Agrarian,2.0,0.2230046374068595,no_movement
1961,6.0,31.0,15.0,2,WD,Agrarian,108.0,0.2230046374068595,no_movement
1940,1.0,30.833333333333332,16.0,5,WD,Agrarian,22.0,0.2230046374068595,no_movement
1928,2.0,32.0,25.0,1,WD,Agrarian,12.0,0.2230046374068595,no_movement
1968,6.0,28.0,19.0,1,WD,Manual,156.0,0.19318467120982724,undetermined
1952,3.0,33.0,33.0,1,WD,Agrarian,24.0,0.19318467120982724,no_movement
1978,9.0,18.0,26.0,1,WD,Manual,36.0,0.19318467120982724,undetermined
1961,17.0,31.0,21.0,1,WD,Manual,96.0,0.19318467120982724,no_movement
1933,6.0,33.0,17.0,2,WD,Agrarian,228.0,0.19318467120982724,no_movement
1956,6.0,34.0,26.0,2,WD,Agrarian,24.0,0.19318467120982724,upward
1925,3.0,32.5,19.0,5,WD,Agrarian,120.0,0.19318467120982724,no_movement
1942,4.0,33.333333333333336,18.0,1,WD,Agrarian,4.0,0.19318467120982724,no_movement
1967,9.0,23.75,23.0,6,WD,Agrarian,45.0,0.19318467120982724,undetermined
1935,2.0,34.0,25.0,1,WOD,Agrarian,12.0,0.19318467120982724,no_movement
1963,6.0,28.5,17.0,10,WOD,Agrarian,156.0,0.19318467120982724,no_movement
1960,6.0,46.0,20.0,4,WD,Agrarian,48.0,0.19318467120982724,upward
1961,6.0,31.0,17.0,4,WD,Agrarian,12.0,0.19318467120982724,no_movement
1963,5.0,30.666666666666668,22.0,10,WOD,Agrarian,80.0,0.19318467120982724,no_movement
1934,3.0,37.833333333333336,16.0,5,WOD,Agrarian,34.0,0.19318467120982724,no_movement
1968,9.0,27.416666666666668,17.0,5,WOD,Manual,41.0,0.19318467120982724,undetermined
1974,9.0,21.583333333333332,25.0,3,WD,Agrarian,43.0,0.19318467120982724,undetermined
1963,4.0,32.5,22.0,1,WD,Agrarian,6.0,0.19318467120982724,no_movement
1973,2.0,19.0,18.0,5,WD,Manual,84.0,0.19318467120982724,undetermined
1948,2.0,34.0,48.0,6,WD,Manual,54.0,0.19318467120982724,no_movement
1983,9.0,13.416666666666666,19.0,1,WD,Other,29.0,0.19318467120982724,undetermined
1965,9.0,26.666666666666668,17.0,10,WOD,Agrarian,104.0,0.19318467120982724,undetermined
1965,8.0,28.0,22.0,2,WOD,Other,120.0,0.19318467120982724,undetermined
1977,6.0,14.0,18.0,2,WOD,Manual,120.0,0.19318467120982724,undetermined
1982,9.0,11.0,23.0,1,WD,Manual,48.0,0.19318467120982724,undetermined
1977,4.0,17.0,28.0,1,WD,Agrarian,24.0,0.19318467120982724,undetermined
1958,8.0,33.5,23.0,2,WD,Manual,42.0,0.19318467120982724,no_movement
1987,9.0,9.166666666666666,18.0,1,WOD,Agrarian,2.0,0.19318467120982724,undetermined
1945,6.0,30.0,30.0,3,WD,Agrarian,24.0,0.19318467120982724,no_movement
1933,1.0,30.666666666666668,17.0,2,WOD,Manual,44.0,0.19318467120982724,no_movement
1963,6.0,32.0,16.0,1,WOD,Manual,252.0,0.19318467120982724,upward
1978,6.0,18.666666666666668,20.0,1,WD,Agrarian,8.0,0.19318467120982724,undetermined
1967,7.0,30.0,17.0,4,WOD,Manual,156.0,0.19318467120982724,undetermined
1946,4.0,34.0,20.0,1,WOD,Manual,492.0,0.19318467120982724,upward
1961,6.0,33.333333333333336,26.0,2,WD,Agrarian,16.0,0.19318467120982724,no_movement
1954,6.0,31.0,22.0,1,WD,Agrarian,12.0,0.19318467120982724,upward
1954,3.0,30.5,21.0,3,WD,Manual,144.0,0.19318467120982724,upward
1964,6.0,28.416666666666668,21.0,1,WD,Agrarian,5.0,0.19318467120982724,undetermined
1958,9.0,31.0,47.0,1,WD,Agrarian,24.0,0.19318467120982724,no_movement
1963,9.0,33.25,14.0,2,WOD,Agrarian,192.0,0.19318467120982724,no_movement
1967,6.0,27.0,38.0,1,WD,Manual,30.0,0.19318467120982724,undetermined
1956,6.0,31.0,22.0,1,WD,Other,60.0,0.19318467120982724,downward
1970,9.0,22.5,21.0,1,WD,Manual,18.0,0.19318467120982724,undetermined
1980,6.0,16.5,26.0,1,WD,Manual,6.0,0.19318467120982724,undetermined
1969,6.0,28.0,18.0,1,WD,Agrarian,12.0,0.19318467120982724,undetermined
1973,9.0,19.5,19.0,1,WD,Other,120.0,0.19318467120982724,undetermined
1951,16.0,23.0,26.0,1,WD,Agrarian,48.0,0.19318467120982724,upward
1972,6.0,22.0,31.0,1,WD,Other,36.0,0.19318467120982724,undetermined
1936,17.0,21.0,26.0,10,WD,Other,120.0,0.46441092833251874,upward
1965,7.0,29.5,30.0,4,WD,Manual,96.0,0.46441092833251874,undetermined
1976,12.0,16.0,24.0,1,WD,Manual,24.0,0.46441092833251874,undetermined
1950,6.0,33.0,18.0,1,WD,Other,48.0,0.46441092833251874,no_movement
1937,6.0,34.0,62.0,1,WOD,Manual,12.0,0.46441092833251874,no_movement
1962,10.0,33.25,42.0,1,WOD,Other,3.0,0.46441092833251874,no_movement
1937,0.0,32.0,14.0,7,WD,Agrarian,168.0,0.46441092833251874,no_movement
1970,9.0,22.0,22.0,1,WD,Manual,72.0,0.46441092833251874,undetermined
1962,9.0,26.75,18.0,6,WD,Manual,78.0,0.46441092833251874,downward
1939,6.0,33.0,13.0,2,WD,Manual,108.0,0.46441092833251874,downward
1955,6.0,34.0,43.0,1,WOD,Other,12.0,0.46441092833251874,no_movement
1959,0.0,29.75,44.0,3,WOD,Other,27.0,0.46441092833251874,no_movement
1923,3.0,31.75,20.0,9,WOD,Agrarian,81.0,0.46441092833251874,upward
1968,9.0,29.0,18.0,5,WOD,Agrarian,96.0,0.46441092833251874,undetermined
1970,6.0,27.0,18.0,2,WD,Agrarian,24.0,0.46441092833251874,undetermined
1925,6.0,32.0,22.0,6,WOD,Agrarian,48.0,0.46441092833251874,no_movement
1936,6.0,25.833333333333332,25.0,2,WD,Manual,10.0,0.43774291988476727,downward
1960,12.0,28.0,26.0,1,WOD,Other,144.0,0.43774291988476727,no_movement
1959,16.0,28.0,27.0,1,WOD,Manual,48.0,0.43774291988476727,upward
1943,10.0,25.0,25.0,2,WOD,Manual,24.0,0.43774291988476727,no_movement
1948,9.0,29.0,20.0,1,WOD,Manual,12.0,0.43774291988476727,no_movement
1976,6.0,14.5,29.0,1,WD,Manual,36.0,0.43774291988476727,undetermined
1975,9.0,16.0,21.0,1,WD,Manual,36.0,0.43774291988476727,undetermined
1960,9.0,33.0,29.0,1,WD,Agrarian,60.0,0.43774291988476727,no_movement
1960,9.0,31.0,38.0,1,WD,Manual,132.0,0.43774291988476727,downward
1958,8.0,31.0,43.0,1,WOD,Manual,96.0,0.43774291988476727,no_movement
1960,9.0,33.333333333333336,22.0,2,WD,Agrarian,16.0,0.43774291988476727,upward
1975,9.0,22.0,31.0,1,WD,Other,36.0,0.43774291988476727,undetermined
1941,2.0,34.0,18.0,6,WD,Agrarian,84.0,0.43774291988476727,downward
1957,17.0,21.0,27.0,1,WD,Other,12.0,0.43774291988476727,upward
1957,12.0,32.75,25.0,2,WD,Agrarian,16.0,0.43774291988476727,upward
1964,12.0,32.333333333333336,17.0,1,WD,Agrarian,4.0,0.43774291988476727,undetermined
1934,6.0,31.5,25.0,2,WOD,Agrarian,18.0,0.43774291988476727,upward
1935,2.0,33.0,26.0,3,WD,Agrarian,72.0,0.05632767509354145,no_movement
1954,6.0,33.0,41.0,1,WD,Agrarian,84.0,0.05632767509354145,no_movement
1966,9.0,31.0,31.0,1,WD,Other,24.0,0.05632767509354145,undetermined
1962,6.0,33.0,41.0,1,WD,Manual,36.0,0.05632767509354145,no_movement
1973,12.0,21.0,29.0,1,WD,Manual,24.0,0.05632767509354145,undetermined
1973,9.0,23.0,33.0,1,WD,Manual,48.0,0.05632767509354145,undetermined
1980,9.0,14.0,26.0,1,WD,Other,48.0,0.05632767509354145,undetermined
1938,1.0,33.0,35.0,2,WOD,Agrarian,24.0,0.05632767509354145,no_movement
1942,3.0,33.0,50.0,1,WD,Manual,48.0,0.05632767509354145,no_movement
1943,0.0,32.0,21.0,1,WOD,Agrarian,36.0,0.05632767509354145,no_movement
1971,9.0,20.0,20.0,1,WD,Manual,36.0,0.05632767509354145,undetermined
1950,3.0,31.0,52.0,1,WD,Manual,72.0,0.05632767509354145,no_movement
1979,6.0,16.0,24.0,1,WD,Manual,60.0,0.05632767509354145,undetermined
1936,3.0,30.0,24.0,1,WOD,Agrarian,12.0,0.05632767509354145,upward
1965,0.0,32.416666666666664,29.0,2,WD,Other,77.0,0.05632767509354145,undetermined
1965,9.0,30.416666666666668,34.0,5,WOD,Agrarian,29.0,0.05632767509354145,undetermined
1964,6.0,28.0,39.0,1,WD,Other,12.0,0.05632767509354145,no_movement
1949,3.0,34.0,46.0,3,WOD,Agrarian,30.0,0.05632767509354145,no_movement
1954,6.0,34.0,43.0,2,WD,Other,144.0,0.05632767509354145,upward
1963,6.0,33.333333333333336,34.0,1,WD,Other,28.0,0.05632767509354145,no_movement
1957,0.0,34.0,36.0,1,WD,Other,60.0,0.05632767509354145,no_movement
1983,7.0,13.083333333333334,18.0,1,WD,Manual,77.0,0.05632767509354145,undetermined
1976,9.0,22.0,19.0,1,WD,Other,72.0,0.05632767509354145,undetermined
1965,2.0,32.333333333333336,26.0,1,WD,Agrarian,28.0,0.05632767509354145,undetermined
1961,3.0,34.0,42.0,1,WD,Other,84.0,0.05632767509354145,upward
1977,3.0,20.833333333333332,16.0,2,WD,Other,82.0,0.05632767509354145,undetermined
1940,3.0,33.166666666666664,20.0,2,WOD,Agrarian,14.0,0.05632767509354145,no_movement
1977,6.0,20.666666666666668,18.0,3,WD,Other,80.0,0.05632767509354145,undetermined
