birth_cohort,legal_status,latest_us_occupation,education,labor_exp_age45,first_migration_age,total_trips,accumulated_us_experience,mean_proportion_low_income,label
36.0,0.0,0.0,3.0,32.0,23.0,1.0,72.0,0.3126117748540345,2
42.0,0.0,1.0,17.0,29.0,22.0,1.0,12.0,0.3126117748540345,1
8.0,1.0,0.0,2.0,37.0,34.0,2.0,24.0,0.3126117748540345,1
16.0,1.0,2.0,3.0,31.0,26.0,9.0,102.0,0.3126117748540345,1
43.0,0.0,2.0,3.0,34.0,38.0,1.0,36.0,0.3126117748540345,2
45.0,0.0,0.0,2.0,25.583333333333332,40.0,2.0,7.0,0.3126117748540345,1
29.0,1.0,0.0,6.0,27.75,19.0,3.0,9.0,0.3126117748540345,2
22.0,1.0,1.0,4.0,31.0,39.0,2.0,24.0,0.3126117748540345,0
39.0,0.0,1.0,4.0,23.0,23.0,1.0,360.0,0.3126117748540345,2
27.0,0.0,1.0,6.0,34.0,25.0,1.0,480.0,0.3126117748540345,1
45.0,0.0,1.0,3.0,36.0,36.0,1.0,132.0,0.3126117748540345,2
45.0,1.0,1.0,12.0,24.5,21.0,2.0,18.0,0.32827183322724396,1
22.0,0.0,0.0,3.0,27.5,20.0,2.0,18.0,0.32827183322724396,1
30.0,1.0,0.0,6.0,34.0,18.0,2.0,24.0,0.32827183322724396,1
41.0,0.0,1.0,9.0,32.0,17.0,2.0,288.0,0.32827183322724396,0
26.0,0.0,1.0,3.0,35.25,19.0,2.0,15.0,0.32827183322724396,1
32.0,1.0,2.0,3.0,36.0,39.0,3.0,84.0,0.32827183322724396,1
43.0,0.0,2.0,3.0,32.0,18.0,1.0,24.0,0.32827183322724396,1
9.0,1.0,0.0,3.0,32.0,24.0,1.0,12.0,0.32827183322724396,1
22.0,1.0,0.0,3.0,32.0,17.0,1.0,24.0,0.32827183322724396,1
43.0,0.0,2.0,6.0,31.0,26.0,2.0,24.0,0.32827183322724396,2
20.0,1.0,0.0,0.0,33.5,30.0,1.0,6.0,0.32827183322724396,1
12.0,0.0,0.0,2.0,34.0,38.0,2.0,48.0,0.32827183322724396,1
19.0,0.0,1.0,0.0,35.25,16.0,3.0,99.0,0.32827183322724396,1
43.0,0.0,1.0,6.0,30.5,38.0,1.0,18.0,0.32827183322724396,2
31.0,0.0,2.0,1.0,37.0,37.0,1.0,12.0,0.32827183322724396,1
36.0,0.0,1.0,6.0,30.5,28.0,2.0,90.0,0.32827183322724396,1
37.0,0.0,2.0,2.0,33.083333333333336,31.0,2.0,73.0,0.32827183322724396,1
44.0,0.0,0.0,6.0,36.0,24.0,1.0,168.0,0.32827183322724396,2
31.0,0.0,0.0,1.0,37.583333333333336,27.0,4.0,55.0,0.32827183322724396,1
24.0,0.0,1.0,3.0,33.333333333333336,22.0,4.0,16.0,0.32827183322724396,1
31.0,1.0,2.0,0.0,34.0,25.0,2.0,384.0,0.32827183322724396,1
17.0,0.0,0.0,0.0,37.0,53.0,1.0,12.0,0.32827183322724396,1
42.0,0.0,1.0,6.0,34.0,22.0,1.0,12.0,0.32827183322724396,2
38.0,0.0,1.0,18.0,28.0,28.0,1.0,12.0,0.32827183322724396,2
29.0,0.0,0.0,6.0,30.0,21.0,2.0,24.0,0.32827183322724396,1
33.0,1.0,1.0,6.0,34.0,25.0,1.0,132.0,0.32827183322724396,2
43.0,0.0,1.0,4.0,33.0,22.0,2.0,48.0,0.32827183322724396,1
28.0,1.0,1.0,3.0,30.0,29.0,2.0,396.0,0.32827183322724396,2
31.0,1.0,2.0,6.0,31.0,27.0,2.0,36.0,0.32827183322724396,1
32.0,0.0,2.0,0.0,38.0,28.0,1.0,12.0,0.32827183322724396,1
40.0,0.0,2.0,4.0,31.0,30.0,1.0,12.0,0.32827183322724396,1
28.0,0.0,0.0,0.0,37.0,34.0,1.0,12.0,0.32827183322724396,2
42.0,1.0,1.0,6.0,30.5,22.0,4.0,144.0,0.32827183322724396,1
22.0,1.0,0.0,2.0,34.0,21.0,3.0,84.0,0.32827183322724396,1
35.0,0.0,1.0,6.0,31.0,35.0,2.0,252.0,0.32827183322724396,1
19.0,1.0,0.0,2.0,25.5,24.0,9.0,18.0,0.32827183322724396,1
20.0,1.0,0.0,3.0,36.0,31.0,1.0,12.0,0.32827183322724396,1
23.0,1.0,0.0,0.0,39.75,19.0,2.0,9.0,0.32827183322724396,1
44.0,0.0,1.0,6.0,33.0,19.0,2.0,48.0,0.32827183322724396,1
39.0,0.0,1.0,1.0,33.25,31.0,3.0,39.0,0.32827183322724396,1
16.0,0.0,1.0,1.0,31.583333333333332,17.0,4.0,14.0,0.32827183322724396,1
26.0,1.0,0.0,1.0,36.75,22.0,2.0,9.0,0.32827183322724396,1
36.0,0.0,1.0,1.0,35.166666666666664,41.0,1.0,8.0,0.32827183322724396,1
26.0,0.0,1.0,6.0,26.0,20.0,2.0,72.0,0.32827183322724396,1
37.0,0.0,1.0,6.0,38.0,18.0,2.0,264.0,0.32827183322724396,2
27.0,0.0,0.0,3.0,30.25,38.0,2.0,15.0,0.233556588533269,1
21.0,1.0,2.0,4.0,32.0,51.0,2.0,228.0,0.233556588533269,1
22.0,0.0,1.0,1.0,29.333333333333332,25.0,4.0,100.0,0.233556588533269,1
45.0,0.0,1.0,4.0,32.75,21.0,2.0,24.0,0.233556588533269,1
32.0,0.0,0.0,3.0,27.0,30.0,3.0,60.0,0.233556588533269,1
33.0,1.0,0.0,2.0,30.166666666666668,21.0,1.0,2.0,0.233556588533269,1
18.0,1.0,0.0,6.0,28.0,25.0,12.0,24.0,0.233556588533269,1
23.0,1.0,0.0,3.0,23.0,23.0,3.0,24.0,0.233556588533269,1
31.0,0.0,1.0,6.0,28.5,17.0,4.0,18.0,0.233556588533269,1
38.0,0.0,1.0,4.0,32.0,39.0,1.0,12.0,0.233556588533269,2
44.0,1.0,0.0,6.0,26.0,24.0,2.0,108.0,0.233556588533269,1
30.0,0.0,0.0,3.0,34.0,23.0,2.0,24.0,0.233556588533269,1
44.0,0.0,0.0,4.0,39.0,25.0,2.0,24.0,0.233556588533269,1
16.0,1.0,0.0,2.0,34.0,32.0,2.0,24.0,0.233556588533269,1
17.0,0.0,0.0,2.0,34.0,20.0,2.0,24.0,0.233556588533269,1
25.0,1.0,1.0,2.0,36.0,35.0,2.0,24.0,0.233556588533269,2
22.0,1.0,0.0,3.0,36.166666666666664,29.0,2.0,2.0,0.233556588533269,1
44.0,0.0,2.0,6.0,32.0,17.0,2.0,24.0,0.233556588533269,2
42.0,1.0,1.0,6.0,34.0,28.0,1.0,252.0,0.233556588533269,1
18.0,1.0,0.0,3.0,30.583333333333332,28.0,5.0,11.0,0.233556588533269,1
41.0,0.0,1.0,6.0,21.0,28.0,1.0,24.0,0.233556588533269,2
40.0,1.0,2.0,2.0,30.333333333333332,26.0,4.0,184.0,0.233556588533269,1
23.0,1.0,0.0,6.0,29.0,16.0,4.0,12.0,0.233556588533269,1
38.0,0.0,0.0,4.0,29.5,28.0,3.0,18.0,0.233556588533269,1
35.0,0.0,0.0,3.0,30.75,20.0,3.0,21.0,0.233556588533269,1
36.0,0.0,1.0,6.0,32.583333333333336,36.0,2.0,19.0,0.233556588533269,1
22.0,0.0,0.0,3.0,29.5,20.0,2.0,18.0,0.503388823580198,1
34.0,1.0,2.0,6.0,32.0,27.0,8.0,180.0,0.503388823580198,2
40.0,0.0,2.0,9.0,22.5,27.0,1.0,6.0,0.503388823580198,0
41.0,1.0,2.0,12.0,36.0,40.0,1.0,120.0,0.503388823580198,2
21.0,0.0,0.0,3.0,34.5,25.0,2.0,6.0,0.503388823580198,2
40.0,0.0,1.0,9.0,26.333333333333332,40.0,1.0,4.0,0.503388823580198,1
40.0,1.0,1.0,6.0,27.0,21.0,2.0,48.0,0.503388823580198,0
45.0,0.0,1.0,3.0,38.0,15.0,1.0,180.0,0.503388823580198,0
33.0,1.0,2.0,12.0,25.0,53.0,1.0,4.0,0.503388823580198,1
44.0,1.0,1.0,7.0,32.0,32.0,1.0,72.0,0.503388823580198,2
22.0,1.0,0.0,1.0,36.083333333333336,20.0,3.0,7.0,0.503388823580198,2
18.0,0.0,1.0,2.0,31.0,33.0,1.0,264.0,0.503388823580198,2
29.0,0.0,2.0,6.0,30.0,51.0,1.0,12.0,0.503388823580198,1
35.0,1.0,2.0,6.0,28.0,21.0,2.0,27.0,0.503388823580198,1
24.0,1.0,1.0,3.0,36.0,38.0,1.0,12.0,0.503388823580198,0
13.0,1.0,2.0,3.0,34.0,51.0,1.0,24.0,0.503388823580198,1
25.0,1.0,0.0,6.0,34.0,20.0,2.0,36.0,0.503388823580198,0
12.0,0.0,1.0,1.0,41.0,31.0,1.0,12.0,0.503388823580198,1
42.0,0.0,1.0,12.0,34.0,34.0,1.0,12.0,0.503388823580198,1
23.0,0.0,1.0,16.0,40.0,26.0,1.0,372.0,0.503388823580198,0
25.0,0.0,1.0,0.0,32.0,47.0,1.0,10.0,0.503388823580198,1
33.0,1.0,2.0,6.0,27.0,26.0,1.0,24.0,0.503388823580198,0
21.0,1.0,2.0,6.0,31.0,67.0,1.0,24.0,0.503388823580198,1
32.0,1.0,0.0,6.0,28.75,21.0,1.0,3.0,0.503388823580198,1
37.0,0.0,1.0,0.0,38.0,26.0,1.0,24.0,0.503388823580198,1
29.0,0.0,1.0,6.0,34.0,59.0,1.0,48.0,0.503388823580198,2
45.0,1.0,2.0,5.0,34.0,25.0,5.0,90.0,0.503388823580198,1
39.0,0.0,0.0,3.0,37.75,20.0,1.0,9.0,0.5427403069541675,1
16.0,1.0,0.0,4.0,28.0,32.0,1.0,36.0,0.5427403069541675,1
40.0,0.0,0.0,6.0,26.25,19.0,1.0,84.0,0.5427403069541675,2
39.0,0.0,2.0,9.0,33.25,1.0,1.0,12.0,0.5427403069541675,1
29.0,1.0,1.0,2.0,29.416666666666668,50.0,1.0,12.0,0.5427403069541675,1
35.0,1.0,1.0,14.0,30.5,30.0,1.0,48.0,0.5427403069541675,2
19.0,1.0,0.0,0.0,36.083333333333336,23.0,5.0,13.0,0.5427403069541675,1
42.0,1.0,1.0,9.0,27.5,46.0,1.0,48.0,0.5427403069541675,1
20.0,1.0,0.0,0.0,29.5,18.0,1.0,6.0,0.5427403069541675,1
28.0,1.0,2.0,6.0,32.5,20.0,1.0,6.0,0.5427403069541675,2
28.0,1.0,2.0,9.0,30.0,56.0,1.0,3.0,0.5427403069541675,0
32.0,1.0,2.0,6.0,29.5,24.0,2.0,24.0,0.5427403069541675,0
33.0,0.0,1.0,6.0,30.0,46.0,1.0,8.0,0.5427403069541675,2
25.0,1.0,0.0,6.0,37.5,23.0,4.0,18.0,0.5427403069541675,2
25.0,1.0,0.0,0.0,39.166666666666664,25.0,2.0,2.0,0.5427403069541675,2
25.0,1.0,2.0,5.0,30.0,36.0,2.0,60.0,0.5427403069541675,1
28.0,0.0,1.0,6.0,37.833333333333336,16.0,2.0,22.0,0.5427403069541675,1
13.0,1.0,2.0,5.0,34.0,25.0,1.0,12.0,0.5427403069541675,1
38.0,1.0,2.0,6.0,26.0,6.0,1.0,24.0,0.5427403069541675,2
41.0,1.0,1.0,6.0,23.583333333333332,38.0,1.0,1.0,0.5427403069541675,2
19.0,1.0,0.0,0.0,26.5,20.0,2.0,6.0,0.3036757590987357,1
31.0,1.0,1.0,0.0,30.25,22.0,1.0,3.0,0.3036757590987357,1
41.0,0.0,0.0,5.0,32.0,46.0,2.0,36.0,0.3036757590987357,1
45.0,1.0,1.0,6.0,33.0,28.0,2.0,168.0,0.3036757590987357,1
40.0,0.0,1.0,4.0,33.0,32.0,2.0,12.0,0.3036757590987357,1
45.0,1.0,0.0,6.0,29.75,35.0,3.0,21.0,0.3036757590987357,1
24.0,1.0,0.0,3.0,30.416666666666668,26.0,1.0,17.0,0.3036757590987357,1
33.0,0.0,0.0,0.0,33.666666666666664,26.0,1.0,8.0,0.3036757590987357,1
40.0,1.0,1.0,6.0,21.5,47.0,1.0,48.0,0.3036757590987357,2
41.0,0.0,1.0,5.0,30.5,25.0,1.0,6.0,0.3036757590987357,1
31.0,1.0,0.0,0.0,32.166666666666664,24.0,1.0,2.0,0.3036757590987357,1
46.0,1.0,0.0,6.0,27.916666666666668,21.0,5.0,119.0,0.3036757590987357,0
26.0,0.0,2.0,1.0,31.0,16.0,3.0,48.0,0.3036757590987357,1
44.0,1.0,1.0,3.0,30.75,45.0,1.0,9.0,0.3036757590987357,1
40.0,0.0,0.0,5.0,32.833333333333336,22.0,2.0,10.0,0.3036757590987357,1
25.0,1.0,0.0,3.0,32.0,48.0,3.0,18.0,0.3036757590987357,2
19.0,1.0,0.0,3.0,30.5,29.0,1.0,6.0,0.3036757590987357,1
29.0,1.0,0.0,3.0,35.5,18.0,1.0,6.0,0.3036757590987357,1
22.0,1.0,0.0,1.0,25.75,21.0,7.0,21.0,0.3036757590987357,1
23.0,1.0,0.0,2.0,33.25,16.0,2.0,4.0,0.3036757590987357,1
46.0,1.0,1.0,12.0,29.0,30.0,1.0,192.0,0.3036757590987357,0
32.0,1.0,1.0,2.0,34.0,23.0,1.0,12.0,0.3036757590987357,1
38.0,1.0,1.0,9.0,34.0,50.0,1.0,4.0,0.3036757590987357,2
45.0,0.0,1.0,8.0,28.0,44.0,1.0,36.0,0.3036757590987357,2
24.0,1.0,0.0,0.0,29.0,22.0,1.0,96.0,0.3036757590987357,0
33.0,0.0,0.0,2.0,31.333333333333332,22.0,1.0,4.0,0.3036757590987357,1
6.0,1.0,0.0,3.0,32.75,43.0,1.0,1.0,0.3036757590987357,1
20.0,0.0,0.0,0.0,32.5,22.0,2.0,6.0,0.3036757590987357,1
26.0,0.0,0.0,3.0,29.333333333333332,35.0,2.0,4.0,0.268573165960706,2
34.0,0.0,0.0,2.0,32.0,53.0,2.0,30.0,0.268573165960706,1
45.0,0.0,2.0,3.0,27.25,42.0,2.0,15.0,0.268573165960706,2
38.0,1.0,1.0,4.0,30.0,43.0,3.0,36.0,0.268573165960706,1
44.0,0.0,1.0,6.0,28.0,28.0,1.0,240.0,0.268573165960706,2
33.0,0.0,0.0,6.0,34.0,19.0,1.0,120.0,0.268573165960706,2
34.0,0.0,0.0,5.0,33.666666666666664,29.0,2.0,8.0,0.268573165960706,1
38.0,0.0,1.0,8.0,24.25,22.0,1.0,15.0,0.268573165960706,1
22.0,0.0,0.0,5.0,28.0,30.0,2.0,12.0,0.268573165960706,1
41.0,0.0,0.0,3.0,31.666666666666668,25.0,1.0,8.0,0.268573165960706,1
39.0,0.0,2.0,6.0,26.0,34.0,1.0,120.0,0.268573165960706,1
9.0,1.0,0.0,0.0,30.333333333333332,35.0,1.0,4.0,0.268573165960706,1
28.0,0.0,0.0,0.0,34.666666666666664,29.0,1.0,18.0,0.5631442933612603,1
25.0,1.0,0.0,6.0,26.5,23.0,4.0,24.0,0.5631442933612603,1
18.0,0.0,0.0,3.0,30.416666666666668,30.0,1.0,5.0,0.5631442933612603,0
25.0,1.0,0.0,6.0,32.0,17.0,3.0,72.0,0.5631442933612603,2
22.0,1.0,0.0,3.0,34.333333333333336,18.0,2.0,96.0,0.5631442933612603,2
18.0,1.0,0.0,0.0,38.083333333333336,25.0,1.0,1.0,0.5631442933612603,1
37.0,0.0,1.0,6.0,28.083333333333332,38.0,3.0,18.0,0.5631442933612603,2
46.0,1.0,2.0,12.0,31.0,23.0,1.0,12.0,0.5631442933612603,1
42.0,0.0,0.0,6.0,26.75,22.0,4.0,48.0,0.5631442933612603,1
29.0,1.0,0.0,2.0,29.833333333333332,21.0,5.0,10.0,0.5631442933612603,1
41.0,0.0,0.0,5.0,31.0,23.0,1.0,60.0,0.5631442933612603,2
24.0,1.0,0.0,6.0,28.0,22.0,1.0,12.0,0.5631442933612603,1
39.0,0.0,2.0,2.0,29.833333333333332,23.0,1.0,108.0,0.5631442933612603,1
27.0,1.0,1.0,6.0,27.0,31.0,1.0,240.0,0.5631442933612603,1
32.0,0.0,1.0,3.0,26.0,20.0,2.0,156.0,0.5631442933612603,1
30.0,0.0,1.0,0.0,28.666666666666668,37.0,6.0,120.0,0.5631442933612603,0
42.0,0.0,0.0,0.0,30.5,35.0,2.0,18.0,0.3036757590987357,1
37.0,0.0,0.0,3.0,29.833333333333332,23.0,2.0,10.0,0.3036757590987357,1
31.0,0.0,0.0,3.0,31.0,19.0,2.0,12.0,0.3036757590987357,1
29.0,0.0,0.0,1.0,26.916666666666668,25.0,4.0,324.0,0.3036757590987357,1
24.0,1.0,0.0,3.0,29.333333333333332,21.0,2.0,4.0,0.3036757590987357,1
26.0,1.0,0.0,0.0,30.166666666666668,25.0,1.0,2.0,0.3036757590987357,1
28.0,1.0,0.0,2.0,38.0,21.0,1.0,60.0,0.3036757590987357,1
39.0,1.0,1.0,4.0,30.0,20.0,2.0,384.0,0.3036757590987357,0
22.0,1.0,0.0,0.0,23.166666666666668,15.0,10.0,26.0,0.3036757590987357,1
46.0,0.0,1.0,5.0,33.25,30.0,4.0,165.0,0.3036757590987357,1
37.0,1.0,2.0,3.0,30.0,39.0,2.0,24.0,0.3036757590987357,0
27.0,1.0,1.0,3.0,31.0,30.0,2.0,24.0,0.3036757590987357,1
32.0,0.0,1.0,8.0,28.333333333333332,45.0,1.0,4.0,0.3979863843292437,1
25.0,1.0,1.0,6.0,33.0,32.0,1.0,432.0,0.3979863843292437,1
13.0,1.0,2.0,11.0,28.0,62.0,1.0,132.0,0.3979863843292437,1
47.0,1.0,1.0,6.0,21.0,25.0,1.0,252.0,0.3979863843292437,1
41.0,1.0,1.0,6.0,25.0,21.0,3.0,312.0,0.3979863843292437,0
47.0,0.0,2.0,8.0,25.0,24.0,1.0,84.0,0.3979863843292437,2
45.0,1.0,2.0,16.0,25.0,42.0,2.0,72.0,0.3979863843292437,2
47.0,1.0,2.0,9.0,29.0,23.0,1.0,24.0,0.3979863843292437,1
27.0,1.0,2.0,6.0,36.0,13.0,1.0,72.0,0.3979863843292437,1
39.0,0.0,2.0,8.0,38.0,17.0,1.0,12.0,0.3979863843292437,1
42.0,0.0,1.0,6.0,29.166666666666668,25.0,1.0,8.0,0.3979863843292437,2
39.0,1.0,1.0,2.0,30.0,16.0,1.0,108.0,0.3979863843292437,1
31.0,1.0,0.0,6.0,24.0,22.0,3.0,324.0,0.3979863843292437,1
10.0,0.0,1.0,3.0,27.0,43.0,1.0,180.0,0.3979863843292437,2
46.0,1.0,2.0,3.0,33.0,44.0,1.0,12.0,0.3979863843292437,1
38.0,0.0,0.0,9.0,29.0,19.0,2.0,36.0,0.3979863843292437,1
40.0,1.0,1.0,8.0,31.0,40.0,2.0,36.0,0.3979863843292437,1
46.0,0.0,0.0,12.0,26.833333333333332,25.0,1.0,2.0,0.3979863843292437,2
47.0,1.0,1.0,16.0,31.0,25.0,1.0,24.0,0.3979863843292437,1
45.0,1.0,2.0,12.0,27.25,40.0,1.0,3.0,0.3979863843292437,1
25.0,0.0,0.0,6.0,26.0,20.0,1.0,180.0,0.3979863843292437,2
17.0,1.0,0.0,9.0,28.0,18.0,1.0,120.0,0.3979863843292437,1
20.0,0.0,0.0,11.0,31.416666666666668,22.0,2.0,120.0,0.3979863843292437,2
19.0,1.0,2.0,12.0,32.0,52.0,1.0,144.0,0.3979863843292437,2
32.0,1.0,0.0,12.0,30.0,35.0,1.0,24.0,0.3979863843292437,0
17.0,0.0,0.0,14.0,27.0,22.0,2.0,24.0,0.3979863843292437,2
16.0,0.0,2.0,6.0,31.0,28.0,2.0,36.0,0.3979863843292437,1
0.0,1.0,0.0,0.0,30.0,34.0,1.0,420.0,0.3979863843292437,1
32.0,1.0,1.0,9.0,33.0,25.0,1.0,36.0,0.3979863843292437,2
22.0,1.0,0.0,4.0,38.0,29.0,1.0,504.0,0.3979863843292437,1
28.0,1.0,1.0,9.0,28.0,18.0,1.0,468.0,0.3979863843292437,1
30.0,0.0,1.0,6.0,30.0,21.0,1.0,24.0,0.3979863843292437,1
9.0,1.0,0.0,0.0,30.25,37.0,1.0,3.0,0.3979863843292437,2
37.0,1.0,2.0,3.0,31.5,40.0,1.0,6.0,0.3979863843292437,2
16.0,1.0,1.0,6.0,28.0,44.0,2.0,276.0,0.3979863843292437,1
44.0,1.0,1.0,6.0,31.5,43.0,2.0,18.0,0.3979863843292437,1
26.0,1.0,2.0,4.0,30.0,49.0,2.0,156.0,0.3979863843292437,1
33.0,1.0,2.0,6.0,30.0,59.0,1.0,6.0,0.3979863843292437,2
22.0,0.0,1.0,4.0,31.0,15.0,2.0,48.0,0.3979863843292437,1
19.0,1.0,0.0,3.0,23.583333333333332,26.0,9.0,19.0,0.3279464606801268,2
11.0,0.0,0.0,3.0,36.25,17.0,3.0,231.0,0.3279464606801268,1
27.0,1.0,1.0,6.0,34.0,32.0,2.0,144.0,0.3279464606801268,1
20.0,1.0,1.0,12.0,24.0,40.0,1.0,48.0,0.3279464606801268,1
2.0,1.0,1.0,1.0,25.0,54.0,1.0,192.0,0.3279464606801268,1
23.0,1.0,1.0,2.0,31.5,16.0,7.0,117.0,0.3279464606801268,2
19.0,1.0,0.0,3.0,34.416666666666664,16.0,2.0,5.0,0.3279464606801268,1
29.0,1.0,0.0,6.0,25.5,22.0,2.0,6.0,0.3279464606801268,2
32.0,0.0,2.0,6.0,30.75,28.0,2.0,72.0,0.3279464606801268,2
25.0,1.0,0.0,1.0,30.333333333333332,26.0,2.0,4.0,0.3279464606801268,1
16.0,1.0,0.0,6.0,30.0,35.0,1.0,300.0,0.3279464606801268,1
42.0,1.0,2.0,3.0,33.75,26.0,2.0,15.0,0.3279464606801268,2
25.0,1.0,0.0,6.0,33.5,22.0,1.0,6.0,0.3279464606801268,2
24.0,0.0,0.0,2.0,29.0,33.0,1.0,96.0,0.3279464606801268,1
40.0,1.0,0.0,6.0,31.5,18.0,1.0,6.0,0.3279464606801268,1
39.0,1.0,0.0,7.0,32.0,17.0,2.0,416.0,0.3279464606801268,1
46.0,1.0,0.0,6.0,28.25,41.0,2.0,51.0,0.3279464606801268,1
20.0,1.0,0.0,4.0,29.75,22.0,6.0,381.0,0.3279464606801268,1
9.0,1.0,0.0,3.0,32.0,37.0,2.0,72.0,0.3279464606801268,1
39.0,0.0,2.0,6.0,30.833333333333332,29.0,2.0,4.0,0.3279464606801268,2
17.0,1.0,2.0,3.0,36.166666666666664,10.0,4.0,780.0,0.3279464606801268,1
28.0,0.0,2.0,7.0,29.75,24.0,1.0,3.0,0.3279464606801268,1
19.0,1.0,0.0,0.0,29.583333333333332,20.0,4.0,127.0,0.3279464606801268,1
42.0,0.0,1.0,6.0,30.75,24.0,1.0,9.0,0.466597565192262,1
36.0,0.0,2.0,3.0,31.0,30.0,3.0,29.0,0.466597565192262,2
17.0,1.0,0.0,0.0,38.25,20.0,2.0,3.0,0.466597565192262,1
8.0,1.0,0.0,0.0,36.0,25.0,1.0,12.0,0.466597565192262,2
15.0,1.0,0.0,0.0,33.0,30.0,2.0,12.0,0.466597565192262,1
39.0,0.0,2.0,2.0,33.5,25.0,1.0,6.0,0.466597565192262,1
45.0,0.0,0.0,1.0,34.5,20.0,1.0,6.0,0.466597565192262,1
17.0,0.0,1.0,2.0,31.5,25.0,2.0,126.0,0.466597565192262,2
34.0,1.0,1.0,6.0,32.0,43.0,1.0,192.0,0.466597565192262,1
30.0,1.0,1.0,4.0,27.0,26.0,1.0,36.0,0.466597565192262,2
26.0,0.0,0.0,6.0,28.5,17.0,1.0,6.0,0.466597565192262,1
32.0,0.0,2.0,6.0,38.0,29.0,1.0,12.0,0.466597565192262,1
5.0,0.0,1.0,2.0,36.0,47.0,1.0,3.0,0.466597565192262,2
44.0,0.0,0.0,3.0,30.5,26.0,1.0,6.0,0.466597565192262,1
26.0,1.0,0.0,3.0,38.0,42.0,2.0,24.0,0.466597565192262,2
45.0,0.0,0.0,0.0,23.25,22.0,1.0,3.0,0.466597565192262,1
17.0,0.0,0.0,0.0,38.5,24.0,1.0,36.0,0.466597565192262,2
44.0,0.0,0.0,4.0,37.0,27.0,1.0,36.0,0.466597565192262,2
31.0,1.0,0.0,2.0,31.416666666666668,23.0,3.0,5.0,0.466597565192262,1
36.0,0.0,0.0,2.0,40.0,47.0,2.0,12.0,0.466597565192262,0
47.0,0.0,1.0,2.0,34.5,23.0,1.0,288.0,0.466597565192262,2
47.0,0.0,2.0,0.0,27.0,39.0,1.0,96.0,0.466597565192262,2
45.0,0.0,2.0,3.0,35.416666666666664,27.0,3.0,53.0,0.30615619575918274,1
32.0,0.0,0.0,1.0,35.083333333333336,24.0,1.0,1.0,0.30615619575918274,1
45.0,1.0,0.0,3.0,33.5,21.0,8.0,98.0,0.30615619575918274,1
24.0,1.0,0.0,3.0,37.333333333333336,19.0,2.0,28.0,0.30615619575918274,1
44.0,0.0,0.0,0.0,38.25,24.0,6.0,87.0,0.30615619575918274,1
46.0,0.0,0.0,6.0,31.666666666666668,30.0,3.0,32.0,0.30615619575918274,1
31.0,0.0,1.0,0.0,35.25,32.0,1.0,3.0,0.30615619575918274,1
32.0,1.0,0.0,4.0,35.916666666666664,6.0,7.0,35.0,0.30615619575918274,1
29.0,0.0,0.0,2.0,33.75,21.0,3.0,9.0,0.30615619575918274,1
36.0,1.0,0.0,6.0,36.0,23.0,4.0,144.0,0.30615619575918274,1
47.0,0.0,0.0,2.0,34.0,23.0,2.0,60.0,0.30615619575918274,1
46.0,0.0,0.0,1.0,35.583333333333336,33.0,1.0,7.0,0.30615619575918274,1
46.0,0.0,1.0,4.0,29.666666666666668,35.0,1.0,6.0,0.30615619575918274,1
30.0,0.0,1.0,6.0,36.0,39.0,1.0,12.0,0.30615619575918274,1
35.0,0.0,1.0,2.0,25.666666666666668,35.0,6.0,66.0,0.30615619575918274,1
45.0,0.0,0.0,1.0,33.0,26.0,1.0,12.0,0.30615619575918274,1
35.0,0.0,0.0,5.0,36.666666666666664,31.0,3.0,20.0,0.30615619575918274,2
45.0,0.0,1.0,3.0,36.416666666666664,18.0,4.0,41.0,0.30615619575918274,0
35.0,0.0,1.0,6.0,36.0,33.0,2.0,36.0,0.30615619575918274,1
34.0,0.0,0.0,6.0,33.25,36.0,1.0,3.0,0.30615619575918274,1
45.0,0.0,1.0,0.0,31.0,46.0,1.0,24.0,0.30615619575918274,1
41.0,0.0,0.0,0.0,32.416666666666664,15.0,2.0,17.0,0.30615619575918274,1
26.0,0.0,0.0,1.0,38.5,13.0,5.0,54.0,0.30615619575918274,1
28.0,1.0,1.0,3.0,36.0,22.0,2.0,24.0,0.30615619575918274,1
41.0,0.0,2.0,2.0,34.0,22.0,11.0,132.0,0.30615619575918274,2
41.0,0.0,0.0,1.0,36.5,23.0,4.0,156.0,0.30615619575918274,1
23.0,0.0,0.0,2.0,36.5,24.0,4.0,30.0,0.30615619575918274,1
38.0,0.0,2.0,1.0,34.0,23.0,2.0,36.0,0.19790497914524233,1
44.0,1.0,2.0,17.0,38.0,11.0,1.0,192.0,0.19790497914524233,2
47.0,0.0,0.0,0.0,36.166666666666664,43.0,2.0,8.0,0.19790497914524233,1
40.0,0.0,2.0,0.0,36.0,39.0,1.0,96.0,0.19790497914524233,2
47.0,0.0,2.0,0.0,32.0,20.0,3.0,24.0,0.19790497914524233,1
44.0,0.0,1.0,2.0,31.0,25.0,1.0,84.0,0.19790497914524233,2
47.0,1.0,2.0,4.0,31.0,35.0,1.0,132.0,0.19790497914524233,2
35.0,1.0,0.0,0.0,36.0,57.0,1.0,6.0,0.19790497914524233,0
37.0,0.0,0.0,0.0,31.416666666666668,25.0,3.0,53.0,0.19790497914524233,0
37.0,0.0,1.0,1.0,35.0,28.0,2.0,84.0,0.19790497914524233,1
37.0,0.0,1.0,9.0,33.0,25.0,1.0,48.0,0.19790497914524233,2
